episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
4300,4300,25626,-5.010e-01,7.000e-01,1.100e+00,1.600e+00,6.531e-04,1.383e+00,2.090e-01,7.925e-03,6.000e+01,3.201e+00,0.000e+00,3.500e+00,6.531e-04,1.600e+00,0.000e+00,2.199e-04,4.332e-04,0.000e+00,3.80
4400,4400,26237,3.928e-01,9.000e-01,6.000e-01,1.793e+00,1.311e-04,1.787e+00,3.255e-03,3.023e-03,9.000e+01,6.507e+00,0.000e+00,2.300e+00,1.311e-04,1.793e+00,0.000e+00,0.000e+00,1.311e-04,0.000e+00,2.30
4500,4500,26863,-5.111e-01,7.000e-01,9.000e-01,1.596e+00,7.227e-03,1.393e+00,2.401e-03,2.011e-01,6.000e+01,3.211e+00,1.000e-01,3.200e+00,7.227e-03,1.596e+00,6.934e-03,5.119e-05,2.418e-04,0.000e+00,3.40
4600,4600,27489,8.964e-01,8.000e-01,4.000e-01,2.397e+00,9.251e-05,1.595e+00,6.016e-01,2.000e-01,7.000e+01,3.904e+00,0.000e+00,2.700e+00,9.251e-05,2.397e+00,0.000e+00,1.687e-05,7.565e-05,0.000e+00,2.80
4700,4700,28167,2.985e-01,9.000e-01,5.000e-01,1.799e+00,1.537e-04,1.794e+00,3.018e-03,1.349e-03,9.000e+01,6.202e+00,0.000e+00,3.400e+00,1.537e-04,1.799e+00,0.000e+00,0.000e+00,1.537e-04,0.000e+00,3.40
4800,4800,28823,-1.976e-01,8.000e-01,7.000e-01,1.603e+00,2.795e-04,1.599e+00,2.295e-03,1.906e-03,8.000e+01,5.498e+00,0.000e+00,2.900e+00,2.795e-04,1.603e+00,0.000e+00,4.322e-05,2.363e-04,0.000e+00,3.10
4900,4900,29495,6.006e-01,9.000e-01,4.000e-01,1.801e+00,1.864e-04,1.797e+00,2.480e-03,1.780e-03,9.000e+01,6.299e+00,0.000e+00,2.700e+00,1.864e-04,1.801e+00,0.000e+00,3.573e-05,1.507e-04,0.000e+00,2.80
5000,5000,30183,-1.393e+00,4.000e-01,1.100e+00,8.075e-01,2.359e-04,7.987e-01,1.478e-03,7.408e-03,4.000e+01,2.193e+00,0.000e+00,4.100e+00,2.359e-04,8.075e-01,0.000e+00,0.000e+00,2.359e-04,0.000e+00,4.10
5100,5100,30878,9.958e-02,7.000e-01,5.000e-01,1.400e+00,1.688e-04,1.398e+00,8.119e-04,8.849e-04,7.000e+01,4.800e+00,0.000e+00,3.300e+00,1.688e-04,1.400e+00,0.000e+00,0.000e+00,1.688e-04,0.000e+00,3.30
5200,5200,31569,-1.017e-01,8.000e-01,6.000e-01,1.598e+00,1.313e-04,1.597e+00,6.816e-04,6.641e-04,8.000e+01,5.502e+00,0.000e+00,3.600e+00,1.313e-04,1.598e+00,0.000e+00,0.000e+00,1.313e-04,0.000e+00,3.60
5300,5300,32281,1.189e+00,8.000e-01,7.000e-01,1.599e+00,1.017e-02,1.597e+00,4.289e-04,1.549e-03,9.000e+01,5.411e+00,1.000e-01,2.900e+00,1.017e-02,1.599e+00,1.010e-02,0.000e+00,7.282e-05,0.000e+00,3.00
5400,5400,32979,-2.098e-01,7.000e-01,6.000e-01,1.399e+00,8.944e-03,1.398e+00,5.666e-04,8.347e-04,7.000e+01,4.410e+00,1.000e-01,3.000e+00,8.944e-03,1.399e+00,8.779e-03,5.331e-05,1.115e-04,0.000e+00,3.40
5500,5500,33704,4.901e-01,6.000e-01,1.000e+00,1.999e+00,8.997e-03,1.198e+00,6.003e-01,2.005e-01,5.000e+01,2.010e+00,1.000e-01,3.800e+00,8.997e-03,1.999e+00,8.701e-03,1.644e-05,2.793e-04,0.000e+00,4.00
5600,5600,34392,9.868e-02,8.000e-01,4.000e-01,1.599e+00,5.624e-05,1.597e+00,4.397e-04,8.013e-04,8.000e+01,5.401e+00,0.000e+00,3.700e+00,5.624e-05,1.599e+00,0.000e+00,0.000e+00,5.624e-05,0.000e+00,3.70
5700,5700,35087,-1.200e+00,3.000e-01,1.100e+00,6.004e-01,6.567e-05,5.995e-01,5.549e-04,3.171e-04,3.000e+01,1.300e+00,0.000e+00,4.200e+00,6.567e-05,6.004e-01,0.000e+00,4.963e-06,6.070e-05,0.000e+00,4.30
