episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
5000,5000,28536,7.193e+00,0.000e+00,2.500e+00,8.636e-04,1.208e+00,0.000e+00,0.000e+00,8.636e-04,9.000e+01,-2.930e-01,9.000e-01,1.000e+00,1.208e+00,8.636e-04,1.206e+00,1.989e-03,2.938e-04,0.000e+00,2.50
5100,5100,29001,7.488e+00,0.000e+00,2.400e+00,8.643e-04,6.128e-01,0.000e+00,0.000e+00,8.643e-04,9.000e+01,-9.881e-01,9.000e-01,1.100e+00,6.128e-01,8.643e-04,6.094e-01,2.647e-03,7.593e-04,0.000e+00,2.40
5200,5200,29475,8.097e+00,0.000e+00,3.000e+00,1.038e-03,1.004e+00,0.000e+00,0.000e+00,1.038e-03,1.000e+02,-1.097e+00,1.000e+00,9.000e-01,1.004e+00,1.038e-03,1.001e+00,2.243e-03,3.965e-04,0.000e+00,3.00
5300,5300,29999,7.402e+00,0.000e+00,2.100e+00,6.231e-04,1.198e+00,0.000e+00,0.000e+00,6.231e-04,9.000e+01,-1.023e-01,9.000e-01,8.000e-01,1.198e+00,6.231e-04,1.198e+00,2.313e-04,2.385e-05,0.000e+00,2.10
5400,5400,30514,7.308e+00,0.000e+00,2.800e+00,1.317e-03,9.928e-01,0.000e+00,5.530e-04,7.636e-04,9.000e+01,-1.008e+00,1.000e+00,1.600e+00,9.928e-01,1.317e-03,9.805e-01,4.841e-05,1.226e-02,0.000e+00,2.90
5500,5500,31010,7.343e+00,0.000e+00,1.600e+00,4.035e-04,1.358e+00,0.000e+00,0.000e+00,4.035e-04,9.000e+01,1.572e-01,9.000e-01,7.000e-01,1.358e+00,4.035e-04,1.358e+00,0.000e+00,1.480e-05,0.000e+00,1.60
5600,5600,31529,6.882e+00,1.000e-01,2.300e+00,2.000e-01,4.180e-01,1.993e-01,0.000e+00,7.099e-04,9.000e+01,-8.203e-02,8.000e-01,1.000e+00,4.180e-01,2.000e-01,4.179e-01,1.202e-04,1.970e-05,0.000e+00,2.40
5700,5700,32010,8.402e+00,0.000e+00,1.800e+00,4.820e-04,9.988e-01,0.000e+00,0.000e+00,4.820e-04,1.000e+02,-7.017e-01,1.000e+00,6.000e-01,9.988e-01,4.820e-04,9.973e-01,7.927e-04,6.852e-04,0.000e+00,1.80
5800,5800,32486,8.168e+00,0.000e+00,1.800e+00,4.907e-04,1.332e+00,0.000e+00,0.000e+00,4.907e-04,1.000e+02,3.163e-02,1.000e+00,4.000e-01,1.332e+00,4.907e-04,1.332e+00,3.366e-04,8.567e-05,0.000e+00,1.80
5900,5900,33002,8.217e+00,0.000e+00,1.500e+00,3.730e-04,1.583e+00,0.000e+00,0.000e+00,3.730e-04,1.000e+02,4.829e-01,1.000e+00,4.000e-01,1.583e+00,3.730e-04,1.583e+00,2.488e-05,8.962e-06,0.000e+00,1.50
6000,6000,33489,7.519e+00,0.000e+00,2.200e+00,4.932e-04,9.811e-01,0.000e+00,0.000e+00,4.932e-04,9.000e+01,-5.194e-01,9.000e-01,1.000e+00,9.811e-01,4.932e-04,9.811e-01,3.922e-05,2.039e-05,0.000e+00,2.20
6100,6100,34000,8.894e+00,0.000e+00,2.800e+00,5.193e-04,2.061e-01,0.000e+00,0.000e+00,5.193e-04,1.000e+02,-1.694e+00,1.000e+00,1.300e+00,2.061e-01,5.193e-04,2.060e-01,7.939e-05,3.383e-05,0.000e+00,2.80
6200,6200,34481,8.413e+00,0.000e+00,1.400e+00,3.347e-04,1.187e+00,0.000e+00,0.000e+00,3.347e-04,1.000e+02,8.683e-02,1.000e+00,1.000e-01,1.187e+00,3.347e-04,1.187e+00,5.471e-05,5.841e-06,0.000e+00,1.40
6300,6300,35004,6.376e+00,0.000e+00,2.300e+00,4.195e-04,1.224e+00,0.000e+00,0.000e+00,4.195e-04,8.000e+01,-2.763e-01,8.000e-01,1.100e+00,1.224e+00,4.195e-04,1.224e+00,4.855e-05,5.224e-05,0.000e+00,2.30
6400,6400,35478,7.701e+00,0.000e+00,2.600e+00,4.319e-04,5.995e-01,0.000e+00,0.000e+00,4.319e-04,9.000e+01,-1.301e+00,9.000e-01,1.100e+00,5.995e-01,4.319e-04,5.991e-01,3.272e-04,9.253e-05,0.000e+00,2.60
6500,6500,35950,7.563e+00,0.000e+00,2.300e+00,3.648e-04,8.371e-01,0.000e+00,0.000e+00,3.648e-04,9.000e+01,-6.633e-01,9.000e-01,9.000e-01,8.371e-01,3.648e-04,8.369e-01,1.497e-04,1.944e-05,0.000e+00,2.30
