episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,steps_per_eps
6700,6700,29882,-9.883e-01,1.100e+00,0.000e+00,1.295e-02,1.234e-03,1.294e-02,4.018e-06,0.000e+00,1.000e+02,-1.188e+00,1.100e+00,2.000e-01,1.304e-02,9.087e-04,1.304e-02,0.000e+00,1.880e-06,0.000e+00,9.676e+00,1.000e-01,1.200e+00,6.620e-04,2.450e-02,3.411e-05,0.000e+00,6.279e-04,0.000e+00,1.30
6800,6800,30186,-9.939e-01,1.000e+00,0.000e+00,6.910e-03,7.888e-04,6.910e-03,0.000e+00,0.000e+00,1.000e+02,-9.906e-01,1.000e+00,0.000e+00,1.012e-02,7.499e-04,1.012e-02,0.000e+00,0.000e+00,0.000e+00,9.985e+00,0.000e+00,1.000e+00,2.652e-04,1.575e-02,0.000e+00,0.000e+00,2.652e-04,0.000e+00,1.00
6900,6900,30497,-1.095e+00,1.100e+00,2.000e-01,5.571e-03,1.053e-03,5.570e-03,0.000e+00,1.602e-06,1.000e+02,-9.926e-01,1.200e+00,0.000e+00,8.251e-03,8.154e-04,8.251e-03,7.984e-07,0.000e+00,0.000e+00,9.788e+00,0.000e+00,1.300e+00,6.421e-04,1.260e-02,0.000e+00,0.000e+00,6.421e-04,0.000e+00,1.30
7000,7000,30805,-1.095e+00,1.200e+00,1.000e-01,5.972e-03,1.045e-03,5.971e-03,1.467e-06,3.201e-08,1.000e+02,-1.193e+00,1.200e+00,2.000e-01,7.689e-03,1.010e-03,7.687e-03,0.000e+00,1.972e-06,0.000e+00,9.688e+00,0.000e+00,1.400e+00,8.480e-04,1.245e-02,0.000e+00,0.000e+00,8.480e-04,0.000e+00,1.40
7100,7100,31092,-9.945e-01,1.100e+00,0.000e+00,6.218e-03,6.874e-04,6.218e-03,0.000e+00,0.000e+00,1.000e+02,-1.093e+00,1.000e+00,1.000e-01,7.986e-03,8.103e-04,7.985e-03,0.000e+00,8.653e-07,0.000e+00,9.887e+00,0.000e+00,1.100e+00,4.268e-04,1.313e-02,0.000e+00,0.000e+00,4.268e-04,0.000e+00,1.10
7200,7200,31407,-9.952e-01,1.400e+00,0.000e+00,5.732e-03,9.694e-04,5.732e-03,0.000e+00,0.000e+00,1.000e+02,-1.095e+00,1.100e+00,1.000e-01,6.222e-03,1.222e-03,6.220e-03,1.348e-06,8.059e-07,0.000e+00,9.590e+00,1.000e-01,1.300e+00,8.792e-04,1.064e-02,4.504e-05,0.000e+00,8.342e-04,0.000e+00,1.40
7300,7300,31682,-9.947e-01,1.100e+00,0.000e+00,5.883e-03,5.778e-04,5.883e-03,0.000e+00,0.000e+00,1.000e+02,-9.939e-01,1.000e+00,0.000e+00,6.771e-03,6.888e-04,6.770e-03,6.044e-07,0.000e+00,0.000e+00,9.889e+00,0.000e+00,1.100e+00,3.153e-04,1.170e-02,0.000e+00,0.000e+00,3.153e-04,0.000e+00,1.10
7400,7400,31996,-1.398e+00,1.200e+00,3.000e-01,2.535e-03,8.257e-04,2.532e-03,4.626e-07,2.447e-06,1.000e+02,-1.297e+00,1.300e+00,1.000e-01,3.725e-03,7.422e-04,3.724e-03,7.792e-07,6.105e-07,0.000e+00,9.495e+00,0.000e+00,1.700e+00,7.556e-04,5.448e-03,0.000e+00,0.000e+00,7.556e-04,0.000e+00,1.70
7500,7500,32330,-9.952e-01,1.100e+00,0.000e+00,5.272e-03,5.151e-04,5.272e-03,0.000e+00,0.000e+00,1.000e+02,-9.946e-01,1.000e+00,0.000e+00,6.006e-03,6.025e-04,6.006e-03,5.307e-07,0.000e+00,0.000e+00,9.890e+00,0.000e+00,1.100e+00,2.779e-04,1.044e-02,0.000e+00,0.000e+00,2.779e-04,0.000e+00,1.10
7600,7600,32643,-9.967e-01,1.300e+00,0.000e+00,3.730e-03,4.484e-04,3.730e-03,0.000e+00,0.000e+00,1.000e+02,-1.097e+00,1.000e+00,1.000e-01,4.031e-03,8.029e-04,4.030e-03,9.146e-07,5.629e-07,0.000e+00,9.693e+00,0.000e+00,1.300e+00,5.065e-04,7.017e-03,0.000e+00,0.000e+00,5.065e-04,0.000e+00,1.30
7700,7700,32957,-9.952e-01,1.100e+00,0.000e+00,5.218e-03,4.417e-04,5.218e-03,0.000e+00,0.000e+00,1.000e+02,-1.095e+00,1.000e+00,1.000e-01,5.405e-03,5.702e-04,5.405e-03,0.000e+00,5.724e-07,0.000e+00,9.890e+00,0.000e+00,1.100e+00,2.954e-04,9.907e-03,0.000e+00,0.000e+00,2.954e-04,0.000e+00,1.10
7800,7800,33250,-1.097e+00,1.100e+00,1.000e-01,3.694e-03,5.090e-04,3.693e-03,0.000e+00,1.040e-06,1.000e+02,-9.963e-01,1.100e+00,0.000e+00,4.224e-03,4.769e-04,4.224e-03,3.910e-07,0.000e+00,0.000e+00,9.793e+00,0.000e+00,1.200e+00,3.064e-04,7.239e-03,0.000e+00,0.000e+00,3.064e-04,0.000e+00,1.20
7900,7900,33526,-9.966e-01,1.000e+00,0.000e+00,3.934e-03,5.070e-04,3.933e-03,8.629e-07,0.000e+00,1.000e+02,-9.960e-01,1.100e+00,0.000e+00,4.352e-03,3.643e-04,4.352e-03,0.000e+00,0.000e+00,0.000e+00,9.893e+00,0.000e+00,1.100e+00,1.762e-04,7.591e-03,0.000e+00,0.000e+00,1.762e-04,0.000e+00,1.10
8000,8000,33821,-9.960e-01,1.000e+00,0.000e+00,4.375e-03,3.742e-04,4.375e-03,0.000e+00,0.000e+00,1.000e+02,-9.960e-01,1.000e+00,0.000e+00,4.334e-03,3.732e-04,4.334e-03,0.000e+00,0.000e+00,0.000e+00,9.992e+00,0.000e+00,1.000e+00,1.336e-04,8.094e-03,0.000e+00,0.000e+00,1.336e-04,0.000e+00,1.00
8100,8100,34131,-9.974e-01,1.300e+00,0.000e+00,2.911e-03,3.216e-04,2.911e-03,0.000e+00,0.000e+00,1.000e+02,-9.800e-02,9.000e-01,3.000e-01,2.740e-03,7.416e-04,2.739e-03,3.041e-07,7.816e-07,0.000e+00,8.595e+00,1.000e-01,1.200e+00,4.820e-04,5.070e-03,1.244e-04,0.000e+00,3.577e-04,0.000e+00,1.30
8200,8200,34418,-1.397e+00,1.200e+00,1.000e-01,3.202e-03,5.058e-04,3.200e-03,5.512e-07,7.970e-07,1.000e+02,-1.097e+00,1.200e+00,1.000e-01,3.234e-03,3.909e-04,3.233e-03,2.983e-07,3.763e-07,0.000e+00,9.794e+00,0.000e+00,1.400e+00,3.056e-04,5.844e-03,0.000e+00,0.000e+00,3.056e-04,0.000e+00,1.40
8300,8300,34710,-1.198e+00,1.200e+00,0.000e+00,2.540e-03,3.688e-04,2.539e-03,7.855e-07,0.000e+00,1.000e+02,-9.977e-01,1.100e+00,0.000e+00,2.647e-03,3.843e-04,2.646e-03,6.386e-07,0.000e+00,0.000e+00,9.696e+00,0.000e+00,1.400e+00,2.596e-04,4.694e-03,0.000e+00,0.000e+00,2.596e-04,0.000e+00,1.40
8400,8400,34995,-9.971e-01,1.000e+00,0.000e+00,3.170e-03,2.971e-04,3.170e-03,0.000e+00,0.000e+00,1.000e+02,-9.971e-01,1.000e+00,0.000e+00,3.188e-03,2.862e-04,3.188e-03,0.000e+00,0.000e+00,0.000e+00,9.994e+00,0.000e+00,1.000e+00,1.035e-04,5.878e-03,0.000e+00,0.000e+00,1.035e-04,0.000e+00,1.00
8500,8500,35281,-9.972e-01,1.000e+00,0.000e+00,3.132e-03,2.849e-04,3.132e-03,0.000e+00,0.000e+00,1.000e+02,-9.972e-01,1.000e+00,0.000e+00,3.108e-03,2.653e-04,3.108e-03,0.000e+00,0.000e+00,0.000e+00,9.994e+00,0.000e+00,1.000e+00,9.618e-05,5.785e-03,0.000e+00,0.000e+00,9.618e-05,0.000e+00,1.00
8600,8600,35578,-1.098e+00,1.200e+00,1.000e-01,2.435e-03,3.167e-04,2.435e-03,5.993e-07,1.194e-08,1.000e+02,-1.198e+00,1.100e+00,1.000e-01,2.374e-03,3.904e-04,2.374e-03,2.201e-07,2.572e-07,0.000e+00,9.796e+00,0.000e+00,1.400e+00,2.733e-04,4.376e-03,0.000e+00,0.000e+00,2.733e-04,0.000e+00,1.40
8700,8700,35869,-9.977e-01,1.100e+00,0.000e+00,2.510e-03,2.571e-04,2.510e-03,0.000e+00,0.000e+00,1.000e+02,-9.978e-01,1.000e+00,0.000e+00,2.467e-03,2.969e-04,2.466e-03,2.084e-07,0.000e+00,0.000e+00,9.896e+00,0.000e+00,1.100e+00,1.409e-04,4.564e-03,0.000e+00,0.000e+00,1.409e-04,0.000e+00,1.10
8800,8800,36168,-9.979e-01,1.100e+00,0.000e+00,2.323e-03,2.506e-04,2.323e-03,0.000e+00,0.000e+00,1.000e+02,-9.979e-01,1.000e+00,0.000e+00,2.395e-03,2.798e-04,2.395e-03,2.019e-07,0.000e+00,0.000e+00,9.896e+00,0.000e+00,1.100e+00,1.337e-04,4.322e-03,0.000e+00,0.000e+00,1.337e-04,0.000e+00,1.10
8900,8900,36464,-9.979e-01,1.000e+00,0.000e+00,2.312e-03,2.454e-04,2.312e-03,0.000e+00,0.000e+00,1.000e+02,-9.978e-01,1.000e+00,0.000e+00,2.469e-03,2.204e-04,2.469e-03,0.000e+00,0.000e+00,0.000e+00,9.996e+00,0.000e+00,1.000e+00,8.104e-05,4.396e-03,0.000e+00,0.000e+00,8.104e-05,0.000e+00,1.00
9000,9000,36763,-9.983e-01,1.100e+00,0.000e+00,1.869e-03,2.166e-04,1.869e-03,0.000e+00,0.000e+00,1.000e+02,-9.983e-01,1.000e+00,0.000e+00,1.982e-03,2.525e-04,1.982e-03,1.668e-07,0.000e+00,0.000e+00,9.897e+00,0.000e+00,1.100e+00,1.204e-04,3.503e-03,0.000e+00,0.000e+00,1.204e-04,0.000e+00,1.10
9100,9100,37055,-1.199e+00,1.000e+00,2.000e-01,1.372e-03,3.272e-04,1.371e-03,0.000e+00,9.406e-07,1.000e+02,-9.984e-01,1.200e+00,0.000e+00,1.768e-03,1.797e-04,1.768e-03,0.000e+00,0.000e+00,0.000e+00,9.797e+00,0.000e+00,1.200e+00,1.542e-04,2.788e-03,0.000e+00,0.000e+00,1.542e-04,0.000e+00,1.20
9200,9200,37348,-9.986e-01,1.000e+00,0.000e+00,1.629e-03,1.857e-04,1.629e-03,0.000e+00,0.000e+00,1.000e+02,-9.985e-01,1.000e+00,0.000e+00,1.706e-03,1.824e-04,1.706e-03,0.000e+00,0.000e+00,0.000e+00,9.997e+00,0.000e+00,1.000e+00,6.659e-05,3.034e-03,0.000e+00,0.000e+00,6.659e-05,0.000e+00,1.00
9300,9300,37641,-9.983e-01,1.200e+00,0.000e+00,2.079e-03,3.841e-04,2.079e-03,0.000e+00,0.000e+00,1.000e+02,-9.983e-01,1.200e+00,0.000e+00,1.967e-03,2.806e-04,1.967e-03,0.000e+00,0.000e+00,0.000e+00,9.897e+00,1.000e-01,1.000e+00,1.542e-04,3.536e-03,1.512e-05,2.999e-06,1.361e-04,0.000e+00,1.20
9400,9400,37923,-9.988e-01,1.100e+00,0.000e+00,1.347e-03,1.623e-04,1.347e-03,0.000e+00,0.000e+00,1.000e+02,-9.988e-01,1.000e+00,0.000e+00,1.367e-03,1.999e-04,1.367e-03,1.144e-07,0.000e+00,0.000e+00,9.898e+00,0.000e+00,1.100e+00,9.470e-05,2.447e-03,0.000e+00,0.000e+00,9.470e-05,0.000e+00,1.10
9500,9500,38216,-9.990e-01,1.100e+00,0.000e+00,1.165e-03,1.518e-04,1.165e-03,0.000e+00,0.000e+00,1.000e+02,-9.990e-01,1.000e+00,0.000e+00,1.207e-03,1.849e-04,1.207e-03,1.013e-07,0.000e+00,0.000e+00,9.898e+00,0.000e+00,1.100e+00,8.884e-05,2.124e-03,0.000e+00,0.000e+00,8.884e-05,0.000e+00,1.10
9600,9600,38515,-9.994e-01,1.200e+00,0.000e+00,7.425e-04,1.901e-04,7.423e-04,2.667e-07,0.000e+00,1.000e+02,-9.992e-01,1.100e+00,0.000e+00,9.734e-04,1.917e-04,9.732e-04,1.952e-07,0.000e+00,0.000e+00,9.699e+00,0.000e+00,1.300e+00,1.285e-04,1.463e-03,0.000e+00,0.000e+00,1.285e-04,0.000e+00,1.30
9700,9700,38801,-9.994e-01,1.400e+00,0.000e+00,7.565e-04,1.303e-04,7.565e-04,0.000e+00,0.000e+00,1.000e+02,-1.099e+00,1.000e+00,1.000e-01,8.170e-04,2.693e-04,8.167e-04,1.774e-07,1.205e-07,0.000e+00,9.699e+00,0.000e+00,1.400e+00,1.767e-04,1.351e-03,0.000e+00,0.000e+00,1.767e-04,0.000e+00,1.40
9800,9800,39092,-1.099e+00,1.400e+00,1.000e-01,7.179e-04,1.280e-04,7.176e-04,0.000e+00,2.950e-07,1.000e+02,-1.199e+00,1.100e+00,1.000e-01,7.942e-04,2.520e-04,7.940e-04,1.595e-07,6.295e-08,0.000e+00,9.699e+00,0.000e+00,1.500e+00,1.759e-04,1.308e-03,0.000e+00,0.000e+00,1.759e-04,0.000e+00,1.50
9900,9900,39395,-9.986e-01,1.000e+00,0.000e+00,1.483e-03,1.073e-04,1.483e-03,0.000e+00,0.000e+00,1.000e+02,-9.990e-01,1.000e+00,0.000e+00,1.090e-03,1.383e-04,1.090e-03,0.000e+00,0.000e+00,0.000e+00,9.998e+00,0.000e+00,1.000e+00,4.810e-05,2.376e-03,0.000e+00,0.000e+00,4.810e-05,0.000e+00,1.00
10000,10000,39696,-1.099e+00,1.000e+00,1.000e-01,1.153e-03,1.308e-04,1.153e-03,0.000e+00,3.534e-07,1.000e+02,-9.992e-01,1.100e+00,0.000e+00,9.055e-04,1.256e-04,9.055e-04,0.000e+00,0.000e+00,0.000e+00,9.898e+00,0.000e+00,1.100e+00,6.833e-05,1.870e-03,0.000e+00,0.000e+00,6.833e-05,0.000e+00,1.10
10100,10100,39988,-9.991e-01,1.000e+00,0.000e+00,1.009e-03,9.065e-05,1.009e-03,0.000e+00,0.000e+00,1.000e+02,-9.993e-01,1.000e+00,0.000e+00,8.026e-04,1.218e-04,8.026e-04,0.000e+00,0.000e+00,0.000e+00,9.998e+00,0.000e+00,1.000e+00,4.244e-05,1.642e-03,0.000e+00,0.000e+00,4.244e-05,0.000e+00,1.00
10200,10200,40278,-9.995e-01,1.400e+00,0.000e+00,6.111e-04,8.784e-05,6.111e-04,0.000e+00,0.000e+00,1.000e+02,-1.200e+00,1.000e+00,2.000e-01,4.503e-04,2.423e-04,4.501e-04,1.076e-07,1.496e-07,0.000e+00,9.599e+00,0.000e+00,1.400e+00,1.630e-04,8.943e-04,0.000e+00,0.000e+00,1.630e-04,0.000e+00,1.40
10300,10300,40576,-9.993e-01,1.100e+00,0.000e+00,7.460e-04,8.139e-05,7.460e-04,0.000e+00,0.000e+00,1.000e+02,-9.995e-01,1.000e+00,0.000e+00,6.219e-04,1.267e-04,6.219e-04,4.968e-08,0.000e+00,0.000e+00,9.899e+00,0.000e+00,1.100e+00,5.777e-05,1.218e-03,0.000e+00,0.000e+00,5.777e-05,0.000e+00,1.10
10400,10400,40880,-9.995e-01,1.200e+00,0.000e+00,5.960e-04,6.753e-05,5.960e-04,0.000e+00,0.000e+00,1.000e+02,-9.996e-01,1.000e+00,0.000e+00,4.997e-04,1.295e-04,4.996e-04,8.983e-08,0.000e+00,0.000e+00,9.799e+00,0.000e+00,1.200e+00,6.485e-05,9.635e-04,0.000e+00,0.000e+00,6.485e-05,0.000e+00,1.20
10500,10500,41175,-9.994e-01,1.200e+00,0.000e+00,6.228e-04,6.686e-05,6.228e-04,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.000e+00,2.000e-01,5.148e-04,1.416e-04,5.148e-04,0.000e+00,5.771e-08,0.000e+00,9.899e+00,0.000e+00,1.200e+00,7.652e-05,1.006e-03,0.000e+00,0.000e+00,7.652e-05,0.000e+00,1.20
10600,10600,41481,-9.993e-01,1.000e+00,0.000e+00,7.252e-04,6.215e-05,7.252e-04,0.000e+00,0.000e+00,1.000e+02,-9.995e-01,1.000e+00,0.000e+00,5.790e-04,8.229e-05,5.790e-04,0.000e+00,0.000e+00,0.000e+00,9.999e+00,0.000e+00,1.000e+00,2.741e-05,1.187e-03,0.000e+00,0.000e+00,2.741e-05,0.000e+00,1.00
10700,10700,41765,-9.995e-01,1.100e+00,0.000e+00,5.760e-04,5.848e-05,5.760e-04,0.000e+00,0.000e+00,1.000e+02,-9.996e-01,1.000e+00,0.000e+00,4.754e-04,9.498e-05,4.753e-04,3.752e-08,0.000e+00,0.000e+00,9.899e+00,0.000e+00,1.100e+00,4.140e-05,9.393e-04,0.000e+00,0.000e+00,4.140e-05,0.000e+00,1.10
10800,10800,42043,-9.995e-01,1.300e+00,0.000e+00,5.403e-04,5.887e-05,5.403e-04,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.000e+00,2.000e-01,4.309e-04,1.437e-04,4.309e-04,3.407e-08,0.000e+00,0.000e+00,9.899e+00,0.000e+00,1.300e+00,8.032e-05,8.489e-04,0.000e+00,0.000e+00,8.032e-05,0.000e+00,1.30
10900,10900,42336,-9.995e-01,1.000e+00,0.000e+00,5.137e-04,5.402e-05,5.137e-04,0.000e+00,0.000e+00,1.000e+02,-9.996e-01,1.000e+00,0.000e+00,4.347e-04,7.207e-05,4.347e-04,0.000e+00,0.000e+00,0.000e+00,9.999e+00,0.000e+00,1.000e+00,2.408e-05,8.463e-04,0.000e+00,0.000e+00,2.408e-05,0.000e+00,1.00
11000,11000,42629,-1.100e+00,1.300e+00,1.000e-01,3.231e-04,6.882e-05,3.229e-04,0.000e+00,1.654e-07,1.000e+02,-1.200e+00,1.100e+00,2.000e-01,2.793e-04,1.250e-04,2.792e-04,2.935e-08,8.395e-08,0.000e+00,9.600e+00,0.000e+00,1.400e+00,9.087e-05,4.994e-04,0.000e+00,0.000e+00,9.087e-05,0.000e+00,1.40
11100,11100,42929,-9.997e-01,1.100e+00,0.000e+00,3.788e-04,4.678e-05,3.788e-04,0.000e+00,0.000e+00,1.000e+02,-9.998e-01,1.000e+00,0.000e+00,3.213e-04,7.289e-05,3.212e-04,2.559e-08,0.000e+00,0.000e+00,9.899e+00,0.000e+00,1.100e+00,3.159e-05,6.120e-04,0.000e+00,0.000e+00,3.159e-05,0.000e+00,1.10
11200,11200,43221,-9.997e-01,1.000e+00,0.000e+00,3.839e-04,4.585e-05,3.839e-04,0.000e+00,0.000e+00,1.000e+02,-9.997e-01,1.000e+00,0.000e+00,3.336e-04,5.685e-05,3.336e-04,0.000e+00,0.000e+00,0.000e+00,9.999e+00,0.000e+00,1.000e+00,1.907e-05,6.339e-04,0.000e+00,0.000e+00,1.907e-05,0.000e+00,1.00
11300,11300,43522,-1.100e+00,1.100e+00,1.000e-01,3.077e-04,5.709e-05,3.076e-04,0.000e+00,1.342e-07,1.000e+02,-9.998e-01,1.100e+00,0.000e+00,2.799e-04,6.389e-05,2.799e-04,2.269e-08,0.000e+00,0.000e+00,9.800e+00,0.000e+00,1.200e+00,3.816e-05,5.048e-04,0.000e+00,0.000e+00,3.816e-05,0.000e+00,1.20
11400,11400,43807,-1.100e+00,1.000e+00,1.000e-01,2.784e-04,6.957e-05,2.783e-04,1.046e-07,6.013e-08,1.000e+02,-9.998e-01,1.200e+00,0.000e+00,2.759e-04,4.905e-05,2.759e-04,1.832e-08,0.000e+00,0.000e+00,9.800e+00,0.000e+00,1.300e+00,3.315e-05,4.689e-04,0.000e+00,0.000e+00,3.315e-05,0.000e+00,1.30
11500,11500,44096,-9.997e-01,1.000e+00,0.000e+00,3.086e-04,3.850e-05,3.086e-04,0.000e+00,0.000e+00,1.000e+02,-9.998e-01,1.000e+00,0.000e+00,2.745e-04,4.820e-05,2.745e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+01,0.000e+00,1.000e+00,1.614e-05,5.126e-04,0.000e+00,0.000e+00,1.614e-05,0.000e+00,1.00
11600,11600,44379,-9.998e-01,1.100e+00,0.000e+00,2.958e-04,5.885e-05,2.958e-04,0.000e+00,0.000e+00,1.000e+02,-9.998e-01,1.100e+00,0.000e+00,2.689e-04,6.657e-05,2.689e-04,0.000e+00,0.000e+00,0.000e+00,9.900e+00,1.000e-01,1.000e+00,3.222e-05,4.715e-04,3.989e-06,0.000e+00,2.823e-05,0.000e+00,1.10
11700,11700,44664,-1.100e+00,1.100e+00,1.000e-01,2.004e-04,4.270e-05,2.003e-04,0.000e+00,9.679e-08,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,1.982e-04,5.047e-05,1.982e-04,1.607e-08,0.000e+00,0.000e+00,9.800e+00,0.000e+00,1.200e+00,3.013e-05,3.356e-04,0.000e+00,0.000e+00,3.013e-05,0.000e+00,1.20
11800,11800,44959,-9.998e-01,1.000e+00,0.000e+00,2.136e-04,2.900e-05,2.136e-04,0.000e+00,0.000e+00,1.000e+02,-9.998e-01,1.000e+00,0.000e+00,1.986e-04,3.968e-05,1.986e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+01,0.000e+00,1.000e+00,1.348e-05,3.570e-04,0.000e+00,0.000e+00,1.348e-05,0.000e+00,1.00
11900,11900,45235,-9.999e-01,1.200e+00,0.000e+00,1.932e-04,4.802e-05,1.932e-04,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,1.877e-04,6.527e-05,1.877e-04,1.349e-08,0.000e+00,0.000e+00,9.800e+00,1.000e-01,1.100e+00,3.516e-05,3.028e-04,3.472e-06,0.000e+00,3.169e-05,0.000e+00,1.20
12000,12000,45521,-9.999e-01,1.000e+00,0.000e+00,1.725e-04,2.625e-05,1.725e-04,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.724e-04,3.601e-05,1.724e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+01,0.000e+00,1.000e+00,1.237e-05,2.951e-04,0.000e+00,0.000e+00,1.237e-05,0.000e+00,1.00
12100,12100,45806,-9.999e-01,1.200e+00,0.000e+00,1.582e-04,2.558e-05,1.582e-04,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.000e+00,2.000e-01,1.479e-04,5.971e-05,1.479e-04,0.000e+00,1.759e-08,0.000e+00,9.900e+00,0.000e+00,1.200e+00,3.257e-05,2.533e-04,0.000e+00,0.000e+00,3.257e-05,0.000e+00,1.20
12200,12200,46082,-9.999e-01,1.000e+00,0.000e+00,1.562e-04,2.334e-05,1.562e-04,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.545e-04,3.344e-05,1.545e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+01,0.000e+00,1.000e+00,1.134e-05,2.653e-04,0.000e+00,0.000e+00,1.134e-05,0.000e+00,1.00
12300,12300,46368,-1.100e+00,1.100e+00,2.000e-01,1.204e-04,4.019e-05,1.203e-04,5.699e-08,7.147e-08,1.000e+02,-1.200e+00,1.300e+00,0.000e+00,1.416e-04,3.603e-05,1.415e-04,9.638e-09,0.000e+00,0.000e+00,9.800e+00,0.000e+00,1.400e+00,2.558e-05,2.114e-04,0.000e+00,0.000e+00,2.558e-05,0.000e+00,1.40
12400,12400,46637,-9.999e-01,1.200e+00,0.000e+00,1.240e-04,2.074e-05,1.240e-04,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.115e-04,4.681e-05,1.115e-04,1.472e-08,0.000e+00,0.000e+00,9.800e+00,0.000e+00,1.200e+00,2.313e-05,1.911e-04,0.000e+00,0.000e+00,2.313e-05,0.000e+00,1.20
12500,12500,46915,-9.999e-01,1.000e+00,0.000e+00,1.298e-04,2.098e-05,1.298e-04,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.340e-04,2.981e-05,1.340e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+01,0.000e+00,1.000e+00,1.009e-05,2.232e-04,0.000e+00,0.000e+00,1.009e-05,0.000e+00,1.00
12600,12600,47189,-9.999e-01,1.000e+00,0.000e+00,1.205e-04,2.013e-05,1.205e-04,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.256e-04,2.827e-05,1.256e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+01,0.000e+00,1.000e+00,9.627e-06,2.074e-04,0.000e+00,0.000e+00,9.627e-06,0.000e+00,1.00
12700,12700,47472,-1.100e+00,1.000e+00,1.000e-01,9.077e-05,3.143e-05,9.067e-05,4.732e-08,5.572e-08,1.000e+02,-9.999e-01,1.200e+00,0.000e+00,1.150e-04,2.362e-05,1.150e-04,0.000e+00,0.000e+00,0.000e+00,9.800e+00,0.000e+00,1.200e+00,1.525e-05,1.659e-04,0.000e+00,0.000e+00,1.525e-05,0.000e+00,1.20
12800,12800,47761,-9.999e-01,1.000e+00,0.000e+00,1.007e-04,1.872e-05,1.007e-04,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.095e-04,2.465e-05,1.095e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+01,0.000e+00,1.000e+00,8.476e-06,1.752e-04,0.000e+00,0.000e+00,8.476e-06,0.000e+00,1.00
12900,12900,48056,-9.999e-01,1.200e+00,0.000e+00,7.500e-05,2.434e-05,7.496e-05,4.165e-08,0.000e+00,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,8.321e-05,3.713e-05,8.320e-05,5.349e-09,1.154e-08,0.000e+00,9.700e+00,0.000e+00,1.300e+00,2.316e-05,1.199e-04,0.000e+00,0.000e+00,2.316e-05,0.000e+00,1.30
13000,13000,48336,-1.100e+00,1.100e+00,1.000e-01,7.571e-05,2.277e-05,7.567e-05,0.000e+00,4.699e-08,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,8.831e-05,2.747e-05,8.831e-05,5.019e-09,0.000e+00,0.000e+00,9.800e+00,0.000e+00,1.200e+00,1.636e-05,1.301e-04,0.000e+00,0.000e+00,1.636e-05,0.000e+00,1.20
13100,13100,48617,-1.100e+00,1.300e+00,1.000e-01,6.243e-05,2.233e-05,6.239e-05,0.000e+00,4.449e-08,1.000e+02,-1.200e+00,1.100e+00,2.000e-01,6.415e-05,4.360e-05,6.412e-05,4.666e-09,2.043e-08,0.000e+00,9.600e+00,0.000e+00,1.400e+00,3.125e-05,9.191e-05,0.000e+00,0.000e+00,3.125e-05,0.000e+00,1.40
13200,13200,48898,-1.200e+00,1.000e+00,2.000e-01,6.176e-05,2.576e-05,6.168e-05,0.000e+00,8.342e-08,1.000e+02,-9.999e-01,1.200e+00,0.000e+00,8.563e-05,1.844e-05,8.563e-05,0.000e+00,0.000e+00,0.000e+00,9.800e+00,0.000e+00,1.200e+00,1.378e-05,1.170e-04,0.000e+00,0.000e+00,1.378e-05,0.000e+00,1.20
13300,13300,49171,-9.999e-01,1.000e+00,0.000e+00,6.911e-05,1.409e-05,6.911e-05,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,7.678e-05,1.912e-05,7.678e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+01,0.000e+00,1.000e+00,6.549e-06,1.192e-04,0.000e+00,0.000e+00,6.549e-06,0.000e+00,1.00
