episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
4500,4500,40566,-5.120e+01,2.000e-01,4.400e+00,1.028e-03,5.000e+01,2.965e-04,2.163e-04,5.151e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.028e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
4600,4600,41507,-5.100e+01,0.000e+00,4.500e+00,7.166e-04,5.000e+01,0.000e+00,2.494e-04,4.672e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,7.166e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
4700,4700,42448,-5.120e+01,2.000e-01,4.500e+00,8.330e-04,5.000e+01,2.550e-04,1.395e-04,4.385e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,8.330e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
4800,4800,43363,-5.120e+01,2.000e-01,4.700e+00,6.999e-04,5.000e+01,2.378e-04,4.323e-05,4.189e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,6.999e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
4900,4900,44296,-5.130e+01,1.000e-01,4.500e+00,6.227e-04,5.000e+01,1.112e-04,1.409e-04,3.706e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,6.227e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
5000,5000,45242,-5.130e+01,3.000e-01,4.500e+00,7.427e-04,5.000e+01,3.163e-04,7.589e-05,3.505e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,7.427e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
5100,5100,46172,-5.100e+01,0.000e+00,4.600e+00,4.604e-04,5.000e+01,0.000e+00,1.414e-04,3.190e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,4.604e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
5200,5200,47119,-5.120e+01,2.000e-01,4.400e+00,6.262e-04,5.000e+01,1.900e-04,1.359e-04,3.003e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,6.262e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
5300,5300,48064,-5.110e+01,1.000e-01,4.600e+00,4.824e-04,5.000e+01,9.178e-05,9.775e-05,2.929e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,4.824e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
5400,5400,49020,-5.120e+01,2.000e-01,4.500e+00,5.269e-04,5.000e+01,1.704e-04,9.045e-05,2.661e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,5.269e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
