episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,steps_per_eps
6700,6700,41344,4.687e+00,2.000e+00,9.000e-01,6.405e+00,5.018e+00,6.371e+00,3.153e-02,1.847e-03,9.000e+01,-2.543e+00,2.900e+00,2.000e-01,5.886e+00,7.329e+00,5.885e+00,5.312e-04,3.847e-06,0.000e+00,2.256e+00,2.100e+00,1.000e+00,8.448e+00,8.391e+00,8.388e+00,3.826e-04,5.968e-02,0.000e+00,3.20
6800,6800,41888,7.426e+00,2.800e+00,7.000e-01,1.085e+01,8.120e+00,1.063e+01,2.006e-01,1.776e-02,9.000e+01,-4.760e+00,3.500e+00,2.000e-01,8.217e+00,1.168e+01,8.209e+00,7.655e-03,4.243e-06,0.000e+00,2.333e+00,3.200e+00,5.000e-01,1.280e+01,1.207e+01,1.278e+01,1.293e-04,1.916e-02,0.000e+00,3.80
6900,6900,42451,2.229e+00,1.600e+00,7.000e-01,4.298e+00,6.169e+00,4.296e+00,0.000e+00,1.582e-03,9.000e+01,1.797e+00,2.100e+00,1.000e-01,7.169e+00,5.372e+00,6.970e+00,9.447e-04,1.984e-01,0.000e+00,2.274e+00,1.700e+00,3.000e-01,7.334e+00,7.260e+00,6.794e+00,3.838e-03,5.355e-01,0.000e+00,2.30
7000,7000,43004,6.095e+00,2.500e+00,7.000e-01,9.632e+00,6.537e+00,9.608e+00,1.795e-02,6.108e-03,9.000e+01,-4.554e+00,3.100e+00,2.000e-01,7.280e+00,1.043e+01,7.278e+00,0.000e+00,1.514e-03,0.000e+00,3.859e+00,2.500e+00,8.000e-01,1.061e+01,1.055e+01,9.987e+00,0.000e+00,6.220e-01,0.000e+00,3.30
7100,7100,43544,8.075e+00,2.600e+00,6.000e-01,1.044e+01,6.169e+00,1.038e+01,6.167e-02,2.968e-03,9.000e+01,-4.377e+00,3.300e+00,1.000e-01,7.277e+00,1.045e+01,7.277e+00,0.000e+00,1.351e-04,0.000e+00,1.603e+00,2.600e+00,6.000e-01,1.043e+01,1.152e+01,1.036e+01,5.808e-05,6.860e-02,0.000e+00,3.40
7200,7200,44086,6.785e+00,1.600e+00,5.000e-01,6.335e+00,3.749e+00,6.330e+00,1.670e-03,2.931e-03,1.000e+02,-2.585e+00,1.800e+00,3.000e-01,3.989e+00,6.074e+00,3.972e+00,1.691e-02,1.898e-04,0.000e+00,2.299e+00,1.500e+00,8.000e-01,5.859e+00,6.360e+00,5.859e+00,0.000e+00,8.349e-05,0.000e+00,2.30
7300,7300,44669,6.681e+00,2.100e+00,6.000e-01,7.991e+00,5.310e+00,7.987e+00,0.000e+00,3.993e-03,8.000e+01,-3.832e+00,2.600e+00,0.000e+00,5.674e+00,8.506e+00,5.674e+00,1.183e-05,0.000e+00,0.000e+00,2.250e+00,2.300e+00,4.000e-01,9.111e+00,8.961e+00,9.111e+00,0.000e+00,8.100e-07,0.000e+00,2.70
7400,7400,45247,4.465e+00,2.600e+00,1.000e-01,1.031e+01,5.845e+00,1.031e+01,0.000e+00,1.002e-05,8.000e+01,-5.421e-01,2.100e+00,6.000e-01,4.179e+00,1.002e+01,4.179e+00,0.000e+00,4.627e-06,0.000e+00,1.477e+00,2.500e+00,1.000e-01,9.881e+00,8.504e+00,9.881e+00,7.124e-06,9.457e-08,0.000e+00,2.70
7500,7500,45886,6.468e+00,2.200e+00,5.000e-01,8.783e+00,6.615e+00,8.782e+00,0.000e+00,1.175e-03,7.000e+01,-3.040e+00,2.500e+00,1.000e-01,6.360e+00,9.200e+00,6.358e+00,1.509e-03,2.496e-06,0.000e+00,6.714e-01,2.500e+00,1.000e-01,9.805e+00,9.134e+00,9.805e+00,4.362e-06,5.178e-07,0.000e+00,2.70
7600,7600,46474,1.230e+00,3.000e+00,1.000e-01,1.194e+01,1.081e+01,1.194e+01,3.140e-03,6.719e-05,1.000e+02,4.971e+00,2.300e+00,9.000e-01,9.088e+00,1.212e+01,9.028e+00,0.000e+00,6.033e-02,0.000e+00,8.991e-01,3.100e+00,0.000e+00,1.236e+01,1.046e+01,1.236e+01,1.413e-05,0.000e+00,0.000e+00,3.20
7700,7700,47041,1.406e+00,2.700e+00,3.000e-01,1.043e+01,1.122e+01,1.043e+01,1.292e-03,1.449e-04,8.000e+01,2.561e+00,2.700e+00,4.000e-01,1.058e+01,1.102e+01,1.057e+01,0.000e+00,5.220e-03,0.000e+00,1.233e+00,3.000e+00,1.000e-01,1.194e+01,1.071e+01,1.194e+01,0.000e+00,1.914e-04,0.000e+00,3.10
7800,7800,47646,-6.566e+00,3.500e+00,2.000e-01,7.127e+00,1.359e+01,7.126e+00,7.662e-04,3.787e-05,9.000e+01,1.138e+01,3.100e+00,8.000e-01,1.235e+01,7.969e+00,1.232e+01,0.000e+00,2.451e-02,0.000e+00,9.888e-01,3.800e+00,1.000e-01,1.499e+01,1.290e+01,1.499e+01,0.000e+00,1.715e-07,0.000e+00,3.90
7900,7900,48235,-3.983e+00,3.000e+00,3.000e-01,6.945e+00,1.073e+01,6.945e+00,0.000e+00,2.572e-05,9.000e+01,6.800e+00,2.400e+00,9.000e-01,9.321e+00,7.321e+00,9.143e+00,0.000e+00,1.787e-01,0.000e+00,2.683e+00,3.000e+00,2.000e-01,1.192e+01,1.014e+01,1.192e+01,9.614e-04,8.241e-06,0.000e+00,3.30
8000,8000,48853,3.912e-01,2.300e+00,4.000e-01,5.551e+00,7.360e+00,5.551e+00,0.000e+00,2.687e-05,8.000e+01,4.997e+00,2.300e+00,4.000e-01,9.027e+00,5.930e+00,9.023e+00,0.000e+00,3.436e-03,0.000e+00,-1.882e-01,2.500e+00,2.000e-01,7.752e+00,9.040e+00,7.752e+00,0.000e+00,1.379e-05,0.000e+00,2.70
8100,8100,49501,8.111e-01,3.300e+00,2.000e-01,8.061e+00,7.150e+00,8.056e+00,3.838e-03,1.055e-03,8.000e+01,9.525e+00,3.200e+00,5.000e-01,1.235e+01,6.828e+00,1.235e+01,0.000e+00,3.074e-04,0.000e+00,-5.536e+00,3.400e+00,3.000e-01,6.096e+00,1.253e+01,6.096e+00,0.000e+00,0.000e+00,0.000e+00,3.70
8200,8200,50087,-1.389e+00,2.100e+00,3.000e-01,5.242e+00,7.731e+00,5.242e+00,0.000e+00,8.671e-05,1.000e+02,5.210e+00,2.200e+00,2.000e-01,8.637e+00,4.528e+00,8.637e+00,0.000e+00,5.117e-05,0.000e+00,3.379e+00,1.700e+00,6.000e-01,6.626e+00,8.247e+00,6.625e+00,9.218e-05,1.011e-03,0.000e+00,2.40
8300,8300,50659,-1.944e+00,2.700e+00,2.000e-01,6.122e+00,9.165e+00,6.121e+00,7.011e-04,1.191e-04,9.000e+01,5.838e+00,2.600e+00,4.000e-01,9.950e+00,5.012e+00,9.950e+00,0.000e+00,2.921e-04,0.000e+00,2.106e+00,2.100e+00,8.000e-01,8.362e+00,1.026e+01,8.361e+00,5.471e-05,1.141e-03,0.000e+00,3.00
8400,8400,51257,-4.303e+00,3.200e+00,6.000e-01,7.954e+00,1.276e+01,7.953e+00,0.000e+00,6.969e-04,9.000e+01,7.029e+00,3.800e+00,0.000e+00,1.504e+01,7.013e+00,1.504e+01,0.000e+00,0.000e+00,0.000e+00,2.473e+00,2.600e+00,1.100e+00,1.025e+01,1.348e+01,1.025e+01,1.044e-04,3.789e-04,0.000e+00,3.80
8500,8500,51840,-4.849e+00,2.900e+00,2.000e-01,6.418e+00,1.117e+01,6.417e+00,1.129e-03,1.032e-06,1.000e+02,6.354e+00,3.300e+00,0.000e+00,1.301e+01,5.652e+00,1.301e+01,0.000e+00,0.000e+00,0.000e+00,5.395e+00,2.300e+00,9.000e-01,8.884e+00,1.149e+01,8.884e+00,3.177e-04,7.424e-05,0.000e+00,3.30
8600,8600,52363,-1.823e+00,2.000e+00,5.000e-01,5.049e+00,8.772e+00,5.046e+00,2.689e-03,2.332e-05,1.000e+02,4.822e+00,2.700e+00,0.000e+00,9.764e+00,3.942e+00,9.764e+00,0.000e+00,0.000e+00,0.000e+00,3.701e+00,1.700e+00,8.000e-01,6.077e+00,8.175e+00,6.076e+00,6.272e-04,7.621e-06,0.000e+00,2.70
8700,8700,52954,3.468e-01,2.300e+00,2.000e-01,8.643e+00,9.196e+00,8.590e+00,5.144e-02,1.099e-03,9.000e+01,-3.013e+00,2.700e+00,0.000e+00,5.542e+00,7.555e+00,5.542e+00,0.000e+00,0.000e+00,0.000e+00,8.767e+00,1.900e+00,7.000e-01,7.315e+00,4.748e+00,7.301e+00,8.727e-04,1.299e-02,0.000e+00,2.70
8800,8800,53498,2.185e+00,1.900e+00,7.000e-01,6.881e+00,8.596e+00,6.873e+00,0.000e+00,8.111e-03,1.000e+02,-1.591e+00,2.500e+00,1.000e-01,5.021e+00,6.611e+00,5.021e+00,0.000e+00,2.518e-05,0.000e+00,6.206e+00,1.800e+00,5.000e-01,6.732e+00,3.426e+00,6.729e+00,1.977e-03,9.894e-04,0.000e+00,2.60
8900,8900,54009,1.032e+00,2.400e+00,5.000e-01,8.824e+00,9.792e+00,8.806e+00,1.652e-02,1.309e-03,1.000e+02,-3.071e+00,3.000e+00,0.000e+00,6.012e+00,8.082e+00,6.012e+00,0.000e+00,0.000e+00,0.000e+00,9.039e+00,1.900e+00,8.000e-01,7.460e+00,4.421e+00,7.453e+00,8.116e-04,6.223e-03,0.000e+00,3.00
9000,9000,54597,2.889e+00,2.300e+00,4.000e-01,9.188e+00,9.599e+00,9.187e+00,0.000e+00,8.769e-04,1.000e+02,-4.274e+00,2.700e+00,0.000e+00,5.413e+00,8.687e+00,5.413e+00,0.000e+00,0.000e+00,0.000e+00,8.685e+00,2.100e+00,6.000e-01,8.298e+00,4.613e+00,8.287e+00,0.000e+00,1.090e-02,0.000e+00,2.70
9100,9100,55165,-3.512e-01,2.700e+00,4.000e-01,9.650e+00,1.060e+01,9.645e+00,5.174e-03,1.539e-04,1.000e+02,-3.590e+00,3.200e+00,0.000e+00,6.416e+00,9.007e+00,6.416e+00,0.000e+00,0.000e+00,0.000e+00,1.034e+01,2.100e+00,9.000e-01,8.562e+00,5.020e+00,8.337e+00,4.103e-03,2.204e-01,0.000e+00,3.20
9200,9200,55776,-4.469e+00,3.900e+00,3.000e-01,9.429e+00,1.600e+01,9.429e+00,0.000e+00,1.318e-05,6.000e+01,-2.247e+00,4.200e+00,0.000e+00,8.402e+00,9.649e+00,8.402e+00,0.000e+00,0.000e+00,0.000e+00,9.816e+00,3.800e+00,3.000e-01,1.562e+01,7.803e+00,1.518e+01,1.096e-03,4.352e-01,0.000e+00,4.20
9300,9300,56371,2.316e+00,3.000e+00,2.000e-01,1.198e+01,1.066e+01,1.198e+01,0.000e+00,1.044e-05,1.000e+02,-6.894e-01,3.100e+00,1.000e-01,6.066e+00,6.855e+00,6.066e+00,0.000e+00,1.181e-04,0.000e+00,5.573e+00,2.300e+00,7.000e-01,5.474e+00,6.000e+00,5.473e+00,6.675e-04,1.653e-06,0.000e+00,3.20
9400,9400,56946,2.518e+00,3.000e+00,2.000e-01,1.105e+01,8.537e+00,1.105e+01,0.000e+00,2.349e-05,1.000e+02,-5.920e+00,3.000e+00,1.000e-01,4.342e+00,9.062e+00,4.318e+00,2.372e-02,0.000e+00,0.000e+00,1.010e+01,2.100e+00,1.000e+00,8.202e+00,5.999e+00,8.201e+00,3.315e-04,7.499e-06,0.000e+00,3.20
9500,9500,57518,3.044e+00,2.700e+00,5.000e-01,1.086e+01,1.091e+01,1.079e+01,0.000e+00,7.091e-02,8.000e+01,-5.445e+00,3.200e+00,0.000e+00,5.719e+00,1.016e+01,5.719e+00,0.000e+00,0.000e+00,0.000e+00,7.301e+00,2.600e+00,5.000e-01,9.902e+00,5.400e+00,9.901e+00,1.960e-04,4.621e-05,0.000e+00,3.20
9600,9600,58104,2.177e+00,3.900e+00,1.000e-01,1.546e+01,1.319e+01,1.546e+01,1.991e-03,6.204e-05,9.000e+01,-8.362e+00,4.100e+00,0.000e+00,6.595e+00,1.396e+01,6.595e+00,0.000e+00,0.000e+00,0.000e+00,1.208e+01,3.300e+00,8.000e-01,1.288e+01,7.795e+00,1.288e+01,0.000e+00,2.282e-04,0.000e+00,4.10
9700,9700,58663,3.498e+00,2.500e+00,5.000e-01,9.457e+00,8.059e+00,9.456e+00,1.001e-03,1.185e-04,1.000e+02,-5.726e+00,2.800e+00,1.000e-01,4.069e+00,8.395e+00,4.069e+00,2.992e-07,0.000e+00,0.000e+00,8.628e+00,2.000e+00,9.000e-01,7.708e+00,4.780e+00,7.708e+00,1.456e-04,2.321e-05,0.000e+00,3.10
9800,9800,59250,5.688e+00,3.000e+00,2.000e-01,1.195e+01,6.259e+00,1.195e+01,0.000e+00,9.014e-04,9.000e+01,-9.680e+00,3.200e+00,0.000e+00,1.670e+00,1.035e+01,1.670e+00,0.000e+00,0.000e+00,0.000e+00,9.992e+00,2.300e+00,9.000e-01,8.978e+00,5.986e+00,8.977e+00,0.000e+00,1.144e-04,0.000e+00,3.20
9900,9900,59882,7.524e+00,2.900e+00,4.000e-01,1.158e+01,7.151e+00,1.157e+01,0.000e+00,5.263e-04,9.000e+01,-9.033e+00,3.200e+00,1.000e-01,1.622e+00,1.065e+01,1.622e+00,0.000e+00,0.000e+00,0.000e+00,7.609e+00,2.800e+00,4.000e-01,1.040e+01,5.791e+00,1.040e+01,2.238e-05,4.220e-06,0.000e+00,3.30
10000,10000,60535,2.494e+00,2.300e+00,3.000e-01,8.699e+00,8.404e+00,8.698e+00,0.000e+00,9.158e-05,1.000e+02,-1.890e+00,2.200e+00,4.000e-01,3.809e+00,8.699e+00,3.809e+00,0.000e+00,1.341e-05,0.000e+00,6.596e+00,2.300e+00,3.000e-01,9.182e+00,4.586e+00,9.182e+00,0.000e+00,3.539e-04,0.000e+00,2.60
10100,10100,61089,1.975e+00,3.000e+00,0.000e+00,1.196e+01,8.982e+00,1.196e+01,0.000e+00,0.000e+00,8.000e+01,-1.299e+00,1.900e+00,1.000e+00,3.789e+00,1.109e+01,3.784e+00,4.557e-03,1.816e-05,0.000e+00,4.124e+00,2.600e+00,4.000e-01,1.033e+01,6.001e+00,1.032e+01,0.000e+00,2.492e-03,0.000e+00,3.00
10200,10200,61601,1.462e+00,2.300e+00,2.000e-01,8.650e+00,7.187e+00,8.649e+00,0.000e+00,3.275e-04,1.000e+02,1.177e-01,1.500e+00,8.000e-01,2.796e+00,8.578e+00,2.794e+00,2.005e-03,1.797e-05,0.000e+00,5.220e+00,2.200e+00,3.000e-01,8.724e+00,4.404e+00,8.724e+00,0.000e+00,1.285e-06,0.000e+00,2.50
10300,10300,62118,2.489e+00,1.600e+00,2.000e-01,5.961e+00,3.472e+00,5.961e+00,0.000e+00,2.022e-04,1.000e+02,1.809e+00,7.000e-01,1.000e+00,1.029e+00,5.520e+00,1.028e+00,7.750e-04,2.048e-06,0.000e+00,2.902e+00,1.300e+00,5.000e-01,5.001e+00,2.999e+00,5.001e+00,0.000e+00,8.188e-07,0.000e+00,1.80
10400,10400,62577,1.740e-01,2.000e+00,1.000e-01,7.060e+00,6.986e+00,7.057e+00,2.945e-03,4.039e-05,1.000e+02,3.168e+00,1.300e+00,9.000e-01,2.592e+00,7.423e+00,2.592e+00,0.000e+00,2.578e-06,0.000e+00,3.758e+00,2.200e+00,0.000e+00,8.759e+00,4.001e+00,8.759e+00,0.000e+00,0.000e+00,0.000e+00,2.20
10500,10500,63058,-4.583e-01,1.700e+00,2.000e-01,4.139e+00,5.798e+00,4.139e+00,0.000e+00,8.356e-06,1.000e+02,4.469e+00,1.000e+00,8.000e-01,2.000e+00,4.531e+00,1.998e+00,1.351e-03,7.737e-06,0.000e+00,3.190e+00,1.900e+00,0.000e+00,7.590e+00,3.400e+00,7.590e+00,0.000e+00,0.000e+00,0.000e+00,1.90
10600,10600,63528,-1.140e+00,2.600e+00,2.000e-01,5.535e+00,6.575e+00,5.535e+00,0.000e+00,6.067e-06,8.000e+01,3.189e+00,1.200e+00,1.400e+00,2.398e+00,4.709e+00,2.397e+00,1.077e-03,3.126e-06,0.000e+00,2.051e+00,2.100e+00,7.000e-01,8.351e+00,5.000e+00,8.351e+00,0.000e+00,2.127e-05,0.000e+00,2.80
10700,10700,63970,-1.991e+00,1.800e+00,1.000e-01,3.664e+00,5.755e+00,3.664e+00,0.000e+00,6.104e-06,1.000e+02,5.496e+00,1.100e+00,8.000e-01,2.156e+00,3.661e+00,2.156e+00,0.000e+00,1.273e-05,0.000e+00,3.696e+00,1.800e+00,1.000e-01,7.196e+00,3.600e+00,7.196e+00,0.000e+00,7.766e-08,0.000e+00,1.90
10800,10800,64431,-4.533e+00,3.200e+00,0.000e+00,6.456e+00,9.989e+00,6.456e+00,0.000e+00,0.000e+00,9.000e+01,5.840e+00,2.000e+00,1.100e+00,3.993e+00,6.053e+00,3.990e+00,2.648e-03,5.121e-06,0.000e+00,4.493e+00,3.000e+00,2.000e-01,1.199e+01,6.400e+00,1.199e+01,0.000e+00,2.940e-06,0.000e+00,3.20
10900,10900,64901,-1.827e+00,2.000e+00,4.000e-01,3.669e+00,6.196e+00,3.669e+00,0.000e+00,3.681e-05,1.000e+02,4.041e+00,1.200e+00,1.200e+00,2.198e+00,4.057e+00,2.198e+00,0.000e+00,6.640e-06,0.000e+00,4.085e+00,2.000e+00,2.000e-01,7.986e+00,3.601e+00,7.986e+00,7.769e-04,2.352e-05,0.000e+00,2.40
11000,11000,65357,-2.978e+00,2.100e+00,1.000e-01,4.080e+00,5.958e+00,4.080e+00,0.000e+00,1.518e-06,1.000e+02,6.838e+00,1.000e+00,1.100e+00,1.996e+00,4.059e+00,1.995e+00,1.080e-03,8.260e-06,0.000e+00,2.840e+00,2.000e+00,1.000e-01,7.940e+00,4.000e+00,7.940e+00,1.698e-04,8.436e-09,0.000e+00,2.20
11100,11100,65806,-1.801e+00,2.000e+00,2.000e-01,4.095e+00,6.996e+00,4.095e+00,0.000e+00,7.072e-06,1.000e+02,5.045e+00,1.300e+00,8.000e-01,2.597e+00,4.453e+00,2.597e+00,7.443e-04,3.499e-06,0.000e+00,3.756e+00,2.200e+00,0.000e+00,8.757e+00,4.001e+00,8.757e+00,0.000e+00,0.000e+00,0.000e+00,2.20
11200,11200,66258,-1.610e+00,1.700e+00,3.000e-01,3.315e+00,6.025e+00,3.315e+00,0.000e+00,5.895e-06,1.000e+02,5.368e+00,1.100e+00,9.000e-01,2.026e+00,3.658e+00,2.026e+00,0.000e+00,6.022e-06,0.000e+00,3.342e+00,2.000e+00,0.000e+00,7.542e+00,3.200e+00,7.542e+00,0.000e+00,0.000e+00,0.000e+00,2.00
11300,11300,66700,-1.804e+00,1.800e+00,1.000e-01,3.879e+00,5.784e+00,3.875e+00,3.754e-03,6.543e-06,1.000e+02,6.016e+00,9.000e-01,9.000e-01,1.785e+00,3.969e+00,1.785e+00,3.571e-04,8.943e-07,0.000e+00,3.088e+00,2.000e+00,0.000e+00,7.693e+00,3.605e+00,7.693e+00,0.000e+00,0.000e+00,0.000e+00,2.00
11400,11400,67190,-4.731e+00,3.200e+00,0.000e+00,7.044e+00,1.077e+01,7.044e+00,0.000e+00,0.000e+00,9.000e+01,1.027e+01,2.200e+00,9.000e-01,4.376e+00,2.108e+00,4.376e+00,2.316e-04,3.172e-06,0.000e+00,4.629e-01,3.200e+00,0.000e+00,7.864e+00,6.401e+00,7.864e+00,0.000e+00,0.000e+00,0.000e+00,3.20
11500,11500,67757,-4.009e+00,3.300e+00,0.000e+00,7.979e+00,1.099e+01,7.979e+00,0.000e+00,0.000e+00,9.000e+01,9.545e+00,2.300e+00,9.000e-01,4.600e+00,3.155e+00,4.600e+00,5.844e-07,1.801e-05,0.000e+00,4.643e-01,3.200e+00,1.000e-01,8.165e+00,6.601e+00,8.165e+00,0.000e+00,1.731e-06,0.000e+00,3.30
11600,11600,68312,3.218e-01,2.300e+00,5.000e-01,8.350e+00,9.928e+00,8.349e+00,5.186e-04,8.864e-06,9.000e+01,5.185e+00,2.200e+00,7.000e-01,4.403e+00,4.218e+00,4.403e+00,0.000e+00,1.104e-04,0.000e+00,3.935e-01,2.800e+00,0.000e+00,5.593e+00,4.199e+00,5.593e+00,7.920e-05,0.000e+00,0.000e+00,2.90
11700,11700,68850,1.105e+00,2.500e+00,2.000e-01,9.808e+00,9.803e+00,9.807e+00,8.720e-04,6.741e-06,8.000e+01,3.338e+00,2.200e+00,5.000e-01,4.429e+00,4.891e+00,4.423e+00,5.120e-03,8.818e-05,0.000e+00,4.573e-01,2.700e+00,1.000e-01,5.478e+00,5.021e+00,5.478e+00,0.000e+00,1.992e-08,0.000e+00,2.80
11800,11800,69344,1.456e+00,2.500e+00,3.000e-01,9.577e+00,9.220e+00,9.577e+00,0.000e+00,3.366e-05,1.000e+02,9.041e+00,1.900e+00,9.000e-01,6.824e+00,4.883e+00,6.814e+00,0.000e+00,1.021e-02,0.000e+00,-3.297e+00,2.800e+00,0.000e+00,5.702e+00,7.999e+00,5.702e+00,0.000e+00,0.000e+00,0.000e+00,2.80
11900,11900,69833,1.040e+00,1.700e+00,3.000e-01,4.739e+00,5.999e+00,4.739e+00,0.000e+00,8.460e-05,1.000e+02,4.838e+00,1.300e+00,7.000e-01,4.912e+00,4.874e+00,4.901e+00,0.000e+00,1.111e-02,0.000e+00,1.122e+00,1.800e+00,2.000e-01,7.134e+00,5.912e+00,7.134e+00,0.000e+00,1.873e-05,0.000e+00,2.00
12000,12000,70305,1.199e+00,1.700e+00,3.000e-01,4.986e+00,5.986e+00,4.985e+00,0.000e+00,1.871e-04,1.000e+02,5.850e+00,1.100e+00,6.000e-01,6.181e+00,5.331e+00,4.383e+00,5.977e-01,1.200e+00,0.000e+00,1.509e-01,1.900e+00,1.000e-01,7.539e+00,7.388e+00,7.535e+00,0.000e+00,3.781e-03,0.000e+00,2.00
12100,12100,70767,2.692e+00,1.100e+00,5.000e-01,3.187e+00,4.996e+00,3.187e+00,0.000e+00,3.277e-04,1.000e+02,5.231e+00,1.000e+00,6.000e-01,5.190e+00,3.959e+00,3.997e+00,0.000e+00,1.193e+00,0.000e+00,-6.222e-01,1.500e+00,1.000e-01,5.970e+00,5.392e+00,5.970e+00,0.000e+00,2.833e-04,0.000e+00,1.60
12200,12200,71241,-7.095e-01,2.300e+00,1.000e-01,6.737e+00,7.547e+00,6.737e+00,0.000e+00,4.521e-05,1.000e+02,9.151e+00,1.500e+00,9.000e-01,7.800e+00,6.648e+00,5.999e+00,0.000e+00,1.800e+00,0.000e+00,-1.342e+00,2.300e+00,0.000e+00,9.046e+00,9.388e+00,9.046e+00,7.698e-06,0.000e+00,0.000e+00,2.40
12300,12300,71702,-5.510e-01,1.600e+00,4.000e-01,4.178e+00,5.629e+00,4.177e+00,0.000e+00,5.264e-05,1.000e+02,7.005e+00,1.000e+00,1.100e+00,5.262e+00,5.257e+00,4.000e+00,0.000e+00,1.262e+00,0.000e+00,4.461e-01,2.100e+00,0.000e+00,7.633e+00,6.186e+00,7.633e+00,0.000e+00,0.000e+00,0.000e+00,2.10
12400,12400,72137,7.470e-01,1.800e+00,2.000e-01,3.725e+00,4.078e+00,3.725e+00,0.000e+00,5.699e-05,1.000e+02,8.029e+00,1.200e+00,8.000e-01,6.423e+00,5.394e+00,4.800e+00,0.000e+00,1.623e+00,0.000e+00,-1.676e+00,2.000e+00,0.000e+00,5.102e+00,5.778e+00,5.102e+00,0.000e+00,0.000e+00,0.000e+00,2.00
12500,12500,72607,3.563e+00,2.000e+00,4.000e-01,4.984e+00,3.522e+00,4.982e+00,0.000e+00,1.999e-03,1.000e+02,5.233e+00,1.700e+00,7.000e-01,7.557e+00,6.224e+00,6.791e+00,0.000e+00,7.652e-01,0.000e+00,-1.995e+00,2.100e+00,3.000e-01,2.717e+00,5.513e+00,2.717e+00,0.000e+00,5.708e-06,0.000e+00,2.40
12600,12600,73093,2.572e+00,2.600e+00,2.000e-01,6.424e+00,3.852e+00,6.407e+00,1.600e-02,9.469e-04,1.000e+02,6.839e+00,1.900e+00,1.000e+00,7.241e+00,8.403e+00,7.237e+00,0.000e+00,3.956e-03,0.000e+00,-2.410e+00,2.900e+00,0.000e+00,3.503e+00,4.914e+00,3.503e+00,0.000e+00,0.000e+00,0.000e+00,2.90
12700,12700,73675,3.485e+00,3.300e+00,2.000e-01,8.404e+00,6.019e+00,8.401e+00,0.000e+00,3.247e-03,7.000e+01,4.106e+00,3.000e+00,4.000e-01,1.203e+01,1.082e+01,1.199e+01,3.478e-02,4.011e-04,0.000e+00,-3.591e+00,3.300e+00,1.000e-01,4.220e+00,7.811e+00,4.220e+00,3.309e-08,1.126e-07,0.000e+00,3.50
12800,12800,74320,5.687e+00,2.500e+00,2.000e-01,9.107e+00,4.620e+00,8.781e+00,3.135e-01,1.243e-02,9.000e+01,3.124e+00,2.400e+00,4.000e-01,9.044e+00,7.819e+00,9.042e+00,0.000e+00,1.216e-03,0.000e+00,-2.811e+00,2.200e+00,5.000e-01,2.931e+00,8.642e+00,2.931e+00,1.635e-07,4.961e-04,0.000e+00,2.80
12900,12900,74827,6.308e+00,2.400e+00,2.000e-01,9.413e+00,4.205e+00,9.412e+00,0.000e+00,1.254e-03,9.000e+01,2.552e+00,2.100e+00,5.000e-01,8.389e+00,7.736e+00,8.388e+00,0.000e+00,1.829e-04,0.000e+00,-2.960e+00,2.000e+00,6.000e-01,3.128e+00,8.988e+00,3.049e+00,0.000e+00,7.938e-02,0.000e+00,2.60
13000,13000,75354,3.902e+00,1.600e+00,2.000e-01,6.472e+00,3.770e+00,6.400e+00,7.119e-02,8.246e-04,1.000e+02,1.678e+00,1.800e+00,1.000e-01,6.823e+00,5.245e+00,6.823e+00,0.000e+00,5.511e-07,0.000e+00,1.820e+00,1.200e+00,7.000e-01,2.169e+00,6.449e+00,2.169e+00,0.000e+00,3.728e-04,0.000e+00,1.90
13100,13100,75882,5.399e+00,2.300e+00,2.000e-01,9.201e+00,5.001e+00,9.200e+00,0.000e+00,8.247e-04,1.000e+02,1.162e+00,2.500e+00,0.000e+00,9.995e+00,7.833e+00,9.995e+00,0.000e+00,0.000e+00,0.000e+00,7.386e-01,1.600e+00,8.000e-01,3.235e+00,9.597e+00,2.867e+00,1.897e-05,3.681e-01,0.000e+00,2.50
13200,13200,76470,5.336e+00,2.000e+00,4.000e-01,7.612e+00,4.375e+00,7.592e+00,0.000e+00,1.919e-02,9.000e+01,-5.097e-01,1.900e+00,4.000e-01,6.972e+00,8.282e+00,6.950e+00,2.208e-02,6.012e-06,0.000e+00,1.073e+00,1.900e+00,4.000e-01,5.301e+00,7.227e+00,4.522e+00,1.977e-04,7.786e-01,0.000e+00,2.40
13300,13300,77089,5.002e+00,2.000e+00,2.000e-01,8.403e+00,4.401e+00,8.000e+00,4.032e-01,1.773e-04,1.000e+02,1.816e+00,2.300e+00,1.000e-01,8.796e+00,5.780e+00,8.796e+00,0.000e+00,9.280e-07,0.000e+00,8.182e-02,1.500e+00,9.000e-01,1.585e+00,8.604e+00,1.585e+00,0.000e+00,3.380e-05,0.000e+00,2.40
13400,13400,77583,2.791e+00,2.300e+00,1.000e-01,8.791e+00,4.800e+00,8.790e+00,0.000e+00,8.681e-04,1.000e+02,1.679e+00,2.400e+00,0.000e+00,9.592e+00,6.914e+00,9.592e+00,0.000e+00,0.000e+00,0.000e+00,2.430e+00,1.300e+00,1.100e+00,2.525e+00,9.194e+00,2.520e+00,0.000e+00,4.990e-03,0.000e+00,2.40
