episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,steps_per_eps
6700,6700,40004,4.394e-01,2.600e+00,2.000e-01,9.872e+00,9.432e+00,9.870e+00,1.348e-03,8.987e-04,9.000e+01,3.747e+00,2.500e+00,4.000e-01,1.002e+01,9.374e+00,9.997e+00,0.000e+00,2.350e-02,0.000e+00,1.614e+00,2.300e+00,5.000e-01,8.934e+00,1.002e+01,8.793e+00,3.909e-02,1.013e-01,0.000e+00,2.90
6800,6800,40543,-7.727e-01,2.600e+00,3.000e-01,9.223e+00,1.100e+01,9.222e+00,4.505e-04,2.886e-04,7.000e+01,1.586e+00,2.900e+00,2.000e-01,1.119e+01,9.505e+00,1.119e+01,0.000e+00,1.588e-04,0.000e+00,3.287e+00,2.700e+00,4.000e-01,1.078e+01,1.069e+01,1.077e+01,0.000e+00,7.354e-03,0.000e+00,3.10
6900,6900,41065,-2.869e+00,3.500e+00,1.000e-01,8.911e+00,1.178e+01,8.713e+00,0.000e+00,1.981e-01,8.000e+01,5.119e+00,3.300e+00,2.000e-01,1.288e+01,7.663e+00,1.288e+01,5.143e-04,2.388e-03,0.000e+00,2.451e+00,2.800e+00,8.000e-01,1.115e+01,1.349e+01,1.069e+01,0.000e+00,4.591e-01,0.000e+00,3.60
7000,7000,41625,-4.482e+00,3.100e+00,3.000e-01,7.600e+00,1.198e+01,7.600e+00,0.000e+00,5.906e-05,7.000e+01,5.170e+00,2.900e+00,3.000e-01,1.157e+01,8.399e+00,1.157e+01,1.633e-03,1.315e-03,0.000e+00,3.312e+00,3.100e+00,3.000e-01,1.253e+01,1.132e+01,1.239e+01,0.000e+00,1.413e-01,0.000e+00,3.40
7100,7100,42192,-7.677e-01,2.700e+00,2.000e-01,8.918e+00,8.585e+00,8.917e+00,1.029e-03,1.601e-05,9.000e+01,1.754e+00,2.600e+00,2.000e-01,9.704e+00,7.850e+00,9.703e+00,8.742e-04,2.692e-06,0.000e+00,4.614e+00,2.000e+00,1.000e+00,7.579e+00,9.766e+00,7.556e+00,3.211e-08,2.329e-02,0.000e+00,3.10
7200,7200,42784,7.409e-02,1.400e+00,5.000e-01,1.570e+00,5.796e+00,1.570e+00,0.000e+00,4.060e-06,1.000e+02,2.592e+00,1.700e+00,2.000e-01,6.395e+00,3.703e+00,6.395e+00,0.000e+00,1.252e-04,0.000e+00,4.534e+00,1.400e+00,5.000e-01,5.010e+00,3.476e+00,5.010e+00,0.000e+00,1.811e-04,0.000e+00,1.90
7300,7300,43368,-1.686e+00,1.900e+00,3.000e-01,1.889e+00,5.774e+00,1.889e+00,0.000e+00,7.556e-06,9.000e+01,1.840e+00,1.900e+00,2.000e-01,7.035e+00,3.895e+00,7.031e+00,1.091e-03,2.735e-03,0.000e+00,5.746e+00,1.100e+00,8.000e-01,4.494e+00,3.748e+00,4.344e+00,1.434e-01,7.113e-03,0.000e+00,2.20
7400,7400,43893,-9.593e+00,3.100e+00,4.000e-01,2.969e+00,1.216e+01,2.969e+00,2.335e-04,7.995e-06,5.000e+01,4.196e+00,3.400e+00,1.000e-01,1.280e+01,7.403e+00,1.280e+01,1.109e-04,3.610e-06,0.000e+00,6.597e+00,2.900e+00,6.000e-01,1.173e+01,7.932e+00,1.159e+01,1.385e-01,3.919e-06,0.000e+00,3.60
7500,7500,44374,8.601e-01,1.300e+00,5.000e-01,3.936e+00,6.176e+00,3.920e+00,1.781e-03,1.392e-02,1.000e+02,3.189e+00,1.800e+00,1.000e-01,6.925e+00,3.836e+00,6.925e+00,0.000e+00,4.190e-06,0.000e+00,3.051e+00,1.100e+00,5.000e-01,5.025e+00,5.874e+00,4.378e+00,4.038e-01,2.428e-01,0.000e+00,1.90
7600,7600,44866,1.958e+00,2.000e+00,6.000e-01,4.803e+00,6.045e+00,4.798e+00,0.000e+00,4.811e-03,8.000e+01,1.195e+00,2.400e+00,2.000e-01,6.461e+00,5.166e+00,6.461e+00,0.000e+00,7.350e-08,0.000e+00,1.847e+00,2.200e+00,4.000e-01,8.315e+00,8.368e+00,8.315e+00,0.000e+00,3.214e-07,0.000e+00,2.60
7700,7700,45349,5.463e+00,1.600e+00,8.000e-01,6.389e+00,7.125e+00,6.371e+00,0.000e+00,1.725e-02,1.000e+02,-7.289e-01,2.200e+00,2.000e-01,6.928e+00,7.557e+00,6.928e+00,0.000e+00,4.964e-05,0.000e+00,2.466e+00,2.200e+00,2.000e-01,8.759e+00,7.394e+00,8.759e+00,0.000e+00,3.516e-06,0.000e+00,2.40
7800,7800,45797,4.526e+00,1.100e+00,1.100e+00,4.409e+00,7.984e+00,4.394e+00,0.000e+00,1.536e-02,1.000e+02,2.151e+00,2.200e+00,0.000e+00,8.748e+00,5.597e+00,8.748e+00,0.000e+00,0.000e+00,0.000e+00,1.228e-01,1.900e+00,3.000e-01,7.016e+00,6.593e+00,7.013e+00,0.000e+00,2.632e-03,0.000e+00,2.20
7900,7900,46271,3.127e+00,1.700e+00,5.000e-01,6.408e+00,5.981e+00,6.393e+00,1.430e-02,5.348e-04,1.000e+02,1.024e+00,2.000e+00,2.000e-01,6.608e+00,6.584e+00,6.608e+00,6.814e-06,2.653e-06,0.000e+00,2.549e+00,1.800e+00,5.000e-01,6.746e+00,7.197e+00,6.746e+00,0.000e+00,1.764e-06,0.000e+00,2.30
8000,8000,46721,5.958e+00,1.100e+00,1.000e+00,4.279e+00,6.620e+00,3.839e+00,3.327e-02,4.065e-01,1.000e+02,-5.979e-01,2.100e+00,0.000e+00,6.573e+00,5.971e+00,6.573e+00,1.224e-04,0.000e+00,0.000e+00,1.839e+00,2.100e+00,1.000e-01,8.343e+00,6.603e+00,8.343e+00,0.000e+00,1.026e-08,0.000e+00,2.20
8100,8100,47219,3.791e+00,1.400e+00,9.000e-01,3.627e+00,5.036e+00,3.600e+00,2.530e-02,1.275e-03,9.000e+01,-4.796e+00,2.100e+00,1.000e-01,2.700e+00,6.395e+00,2.700e+00,1.451e-07,0.000e+00,0.000e+00,6.904e+00,2.000e+00,4.000e-01,7.532e+00,2.428e+00,7.532e+00,0.000e+00,1.018e-07,0.000e+00,2.40
8200,8200,47718,1.032e+01,2.200e+00,1.000e+00,1.014e+01,5.614e+00,8.032e+00,1.560e-01,1.950e+00,9.000e+01,-1.110e+01,3.100e+00,1.000e-01,7.539e-01,1.046e+01,7.539e-01,0.000e+00,0.000e+00,0.000e+00,5.979e+00,2.900e+00,4.000e-01,1.102e+01,5.836e+00,1.102e+01,0.000e+00,2.914e-06,0.000e+00,3.30
8300,8300,48214,9.217e+00,1.300e+00,8.000e-01,5.719e+00,3.802e+00,5.200e+00,0.000e+00,5.189e-01,1.000e+02,-7.486e+00,2.100e+00,0.000e+00,1.006e-01,6.586e+00,1.006e-01,0.000e+00,0.000e+00,0.000e+00,5.669e+00,1.900e+00,2.000e-01,7.545e+00,2.976e+00,7.545e+00,0.000e+00,2.307e-07,0.000e+00,2.10
8400,8400,48721,1.261e+01,1.000e+00,9.000e-01,4.281e+00,7.052e-02,4.000e+00,0.000e+00,2.811e-01,1.000e+02,-6.561e+00,1.900e+00,0.000e+00,8.028e-02,5.641e+00,8.028e-02,0.000e+00,0.000e+00,0.000e+00,1.350e+00,1.800e+00,1.000e-01,3.613e+00,2.262e+00,3.613e+00,0.000e+00,1.344e-07,0.000e+00,1.90
8500,8500,49289,1.160e+01,1.800e+00,7.000e-01,6.807e+00,2.770e-03,6.801e+00,0.000e+00,6.272e-03,1.000e+02,-5.938e+00,2.000e+00,5.000e-01,3.970e-02,7.778e+00,3.970e-02,0.000e+00,0.000e+00,0.000e+00,7.342e-01,2.300e+00,2.000e-01,4.383e+00,3.449e+00,4.383e+00,0.000e+00,1.534e-06,0.000e+00,2.50
8600,8600,49786,1.021e+01,1.900e+00,8.000e-01,7.713e+00,6.999e-03,7.041e+00,2.571e-01,4.149e-01,9.000e+01,-3.278e+00,1.600e+00,1.300e+00,2.638e-01,7.242e+00,2.638e-01,0.000e+00,1.690e-08,0.000e+00,-2.228e+00,2.100e+00,6.000e-01,3.826e+00,4.554e+00,3.825e+00,2.381e-05,2.196e-04,0.000e+00,2.90
8700,8700,50280,7.434e+00,1.400e+00,4.000e-01,5.541e+00,6.546e-03,5.540e+00,4.465e-04,2.564e-04,1.000e+02,1.437e+00,1.000e+00,1.000e+00,1.647e+00,6.311e+00,1.647e+00,0.000e+00,1.232e-05,0.000e+00,-2.071e+00,1.900e+00,1.000e-01,3.538e+00,4.409e+00,3.538e+00,0.000e+00,6.787e-08,0.000e+00,2.00
8800,8800,50761,6.998e+00,1.400e+00,8.000e-01,5.207e+00,8.922e-03,5.201e+00,2.649e-03,3.129e-03,9.000e+01,1.270e+00,1.100e+00,1.100e+00,1.774e+00,5.403e+00,1.774e+00,4.927e-07,1.407e-05,0.000e+00,-2.568e+00,2.300e+00,0.000e+00,2.800e+00,4.368e+00,2.800e+00,0.000e+00,0.000e+00,0.000e+00,2.30
8900,8900,51265,4.785e+00,1.600e+00,6.000e-01,5.205e+00,2.005e-02,5.205e+00,0.000e+00,7.555e-05,9.000e+01,5.505e+00,9.000e-01,1.300e+00,1.620e+00,3.115e+00,1.619e+00,0.000e+00,1.568e-03,0.000e+00,-4.691e+00,2.200e+00,0.000e+00,5.168e-01,4.207e+00,5.168e-01,0.000e+00,0.000e+00,0.000e+00,2.20
9000,9000,51752,7.507e+00,1.500e+00,8.000e-01,4.841e+00,1.348e-01,4.831e+00,0.000e+00,1.050e-02,1.000e+02,5.367e+00,1.200e+00,1.000e+00,2.923e+00,2.456e+00,2.334e+00,7.444e-04,5.883e-01,0.000e+00,-6.574e+00,2.100e+00,1.000e-01,5.882e-02,5.232e+00,5.882e-02,0.000e+00,0.000e+00,0.000e+00,2.30
9100,9100,52243,4.509e+00,1.500e+00,7.000e-01,5.472e+00,1.363e+00,5.304e+00,2.576e-03,1.649e-01,9.000e+01,6.680e+00,1.000e+00,1.300e+00,4.337e+00,2.557e+00,3.354e+00,2.339e-02,9.596e-01,0.000e+00,-5.989e+00,2.200e+00,2.000e-01,2.320e-02,5.912e+00,2.320e-02,0.000e+00,0.000e+00,0.000e+00,2.40
9200,9200,52693,5.752e+00,1.300e+00,9.000e-01,4.959e+00,2.008e+00,4.822e+00,1.022e-03,1.364e-01,9.000e+01,6.858e+00,1.100e+00,1.200e+00,5.411e+00,2.253e+00,4.198e+00,5.095e-07,1.213e+00,0.000e+00,-7.310e+00,2.200e+00,2.000e-01,2.535e-02,6.135e+00,2.535e-02,0.000e+00,0.000e+00,0.000e+00,2.40
9300,9300,53150,4.338e+00,1.600e+00,4.000e-01,5.449e+00,6.102e-01,5.440e+00,7.906e-03,4.835e-04,1.000e+02,6.793e+00,3.000e-01,1.500e+00,1.394e+00,2.800e+00,1.200e+00,4.155e-03,1.894e-01,0.000e+00,-4.731e+00,1.900e+00,3.000e-01,1.330e-02,3.445e+00,1.330e-02,0.000e+00,0.000e+00,0.000e+00,2.20
9400,9400,53624,2.319e+00,9.000e-01,2.000e-01,3.127e+00,8.080e-01,3.127e+00,6.435e-05,1.677e-06,1.000e+02,6.552e+00,4.000e-01,8.000e-01,1.640e+00,1.588e+00,1.600e+00,2.595e-03,3.725e-02,0.000e+00,-1.272e+00,1.100e+00,2.000e-01,1.117e-02,2.383e+00,1.117e-02,0.000e+00,0.000e+00,0.000e+00,1.30
9500,9500,54112,3.840e+00,1.300e+00,7.000e-01,4.543e+00,1.403e+00,4.482e+00,0.000e+00,6.101e-02,1.000e+02,7.731e+00,7.000e-01,1.200e+00,3.044e+00,2.213e+00,2.799e+00,5.252e-09,2.449e-01,0.000e+00,-4.971e+00,1.900e+00,0.000e+00,1.431e-02,3.985e+00,1.431e-02,0.000e+00,0.000e+00,0.000e+00,2.00
9600,9600,54603,4.998e+00,2.000e+00,1.000e-01,7.802e+00,1.603e+00,7.801e+00,0.000e+00,3.719e-04,1.000e+02,8.886e+00,8.000e-01,1.300e+00,3.600e+00,3.813e+00,3.200e+00,0.000e+00,3.998e-01,0.000e+00,-7.385e+00,1.800e+00,2.000e-01,4.115e-03,5.989e+00,4.115e-03,0.000e+00,0.000e+00,0.000e+00,2.10
9700,9700,55117,5.063e+00,2.100e+00,5.000e-01,7.565e+00,2.202e+00,7.565e+00,0.000e+00,1.294e-05,9.000e+01,5.391e+00,1.100e+00,1.500e+00,4.603e+00,3.812e+00,4.400e+00,0.000e+00,2.034e-01,0.000e+00,-5.454e+00,1.800e+00,8.000e-01,6.626e-03,6.161e+00,6.626e-03,0.000e+00,0.000e+00,0.000e+00,2.60
9800,9800,55594,5.597e+00,1.700e+00,8.000e-01,5.551e+00,1.654e+00,5.551e+00,0.000e+00,1.415e-05,8.000e+01,4.033e+00,9.000e-01,1.400e+00,3.270e+00,2.937e+00,3.248e+00,1.997e-04,2.182e-02,0.000e+00,-5.630e+00,1.700e+00,8.000e-01,1.057e-02,4.241e+00,1.057e-02,0.000e+00,0.000e+00,0.000e+00,2.50
9900,9900,56085,5.445e+00,2.000e+00,3.000e-01,7.110e+00,2.565e+00,7.110e+00,0.000e+00,1.254e-05,1.000e+02,7.672e+00,1.200e+00,9.000e-01,5.478e+00,3.606e+00,4.796e+00,3.827e-02,6.438e-01,0.000e+00,-6.417e+00,2.100e+00,2.000e-01,6.818e-03,6.423e+00,6.818e-03,0.000e+00,0.000e+00,0.000e+00,2.30
10000,10000,56590,5.144e+00,2.300e+00,2.000e-01,8.789e+00,3.445e+00,8.789e+00,0.000e+00,5.459e-06,1.000e+02,7.094e+00,1.600e+00,8.000e-01,6.698e+00,4.404e+00,6.246e+00,2.402e-03,4.491e-01,0.000e+00,-5.739e+00,2.100e+00,4.000e-01,4.544e-03,7.643e+00,4.544e-03,0.000e+00,0.000e+00,0.000e+00,2.50
10100,10100,57119,3.901e+00,1.900e+00,4.000e-01,7.200e+00,4.198e+00,7.200e+00,0.000e+00,8.615e-06,1.000e+02,5.191e+00,2.000e+00,3.000e-01,7.999e+00,3.608e+00,7.802e+00,0.000e+00,1.968e-01,0.000e+00,-2.293e+00,1.400e+00,9.000e-01,8.696e-03,7.401e+00,8.696e-03,0.000e+00,0.000e+00,0.000e+00,2.30
10200,10200,57581,4.160e+00,1.900e+00,0.000e+00,7.564e+00,2.404e+00,7.564e+00,0.000e+00,0.000e+00,1.000e+02,1.944e+00,1.400e+00,5.000e-01,4.846e+00,3.802e+00,4.846e+00,0.000e+00,1.041e-05,0.000e+00,7.953e-01,8.000e-01,1.100e+00,6.107e-03,6.211e+00,6.107e-03,0.000e+00,0.000e+00,0.000e+00,1.90
10300,10300,58024,2.902e+00,2.400e+00,1.000e-01,8.988e+00,4.986e+00,8.988e+00,0.000e+00,5.491e-06,1.000e+02,3.882e+00,2.200e+00,2.000e-01,8.799e+00,4.617e+00,8.799e+00,9.562e-05,8.706e-05,0.000e+00,-3.836e-01,1.400e+00,1.100e+00,6.036e-01,8.787e+00,6.036e-01,0.000e+00,0.000e+00,0.000e+00,2.50
10400,10400,58516,2.664e+00,1.700e+00,0.000e+00,6.659e+00,2.995e+00,6.659e+00,0.000e+00,0.000e+00,1.000e+02,3.709e-02,1.200e+00,4.000e-01,4.035e+00,4.798e+00,4.035e+00,6.521e-06,2.073e-06,0.000e+00,4.399e+00,7.000e-01,1.000e+00,2.394e+00,5.295e+00,2.394e+00,0.000e+00,5.825e-06,0.000e+00,1.70
10500,10500,59005,1.997e+00,2.200e+00,0.000e+00,5.796e+00,2.800e+00,5.796e+00,0.000e+00,0.000e+00,8.000e+01,-7.996e-01,9.000e-01,1.200e+00,3.600e+00,5.400e+00,3.600e+00,7.897e-05,8.581e-06,0.000e+00,3.903e+00,6.000e-01,1.600e+00,1.999e+00,3.196e+00,1.999e+00,0.000e+00,2.933e-05,0.000e+00,2.20
10600,10600,59442,-4.556e-01,1.900e+00,0.000e+00,3.869e+00,3.325e+00,3.869e+00,0.000e+00,0.000e+00,8.000e+01,-6.755e-01,1.200e+00,7.000e-01,5.124e+00,4.600e+00,4.800e+00,0.000e+00,3.243e-01,0.000e+00,6.431e+00,4.000e-01,1.500e+00,1.404e+00,2.473e+00,1.404e+00,0.000e+00,6.920e-05,0.000e+00,1.90
10700,10700,59866,-4.022e-01,1.600e+00,0.000e+00,3.228e+00,2.630e+00,3.228e+00,0.000e+00,0.000e+00,9.000e+01,3.295e-04,1.000e+00,5.000e-01,4.000e+00,4.000e+00,4.000e+00,1.746e-04,1.532e-04,0.000e+00,7.002e+00,4.000e-01,1.200e+00,1.430e+00,2.029e+00,1.430e+00,0.000e+00,1.589e-04,0.000e+00,1.60
10800,10800,60287,-2.749e+00,2.300e+00,2.000e-01,4.189e+00,5.739e+00,4.189e+00,0.000e+00,1.568e-06,1.000e+02,6.508e-02,2.100e+00,4.000e-01,7.853e+00,5.988e+00,7.847e+00,0.000e+00,5.675e-03,0.000e+00,8.384e+00,9.000e-01,1.600e+00,3.402e+00,3.718e+00,3.400e+00,0.000e+00,2.021e-03,0.000e+00,2.50
10900,10900,60658,-1.100e+00,1.900e+00,1.000e-01,3.602e+00,3.602e+00,3.602e+00,0.000e+00,5.129e-07,1.000e+02,-2.748e-01,1.500e+00,4.000e-01,5.420e+00,4.395e+00,5.416e+00,5.274e-05,4.713e-03,0.000e+00,8.175e+00,4.000e-01,1.500e+00,1.600e+00,2.625e+00,1.600e+00,0.000e+00,5.040e-05,0.000e+00,2.00
11000,11000,61034,-2.325e+00,1.700e+00,3.000e-01,2.793e+00,3.618e+00,2.793e+00,1.102e-05,3.661e-05,1.000e+02,1.844e+00,1.600e+00,4.000e-01,5.736e+00,3.592e+00,5.716e+00,8.189e-06,1.980e-02,0.000e+00,7.081e+00,4.000e-01,1.600e+00,1.408e+00,2.727e+00,1.407e+00,1.319e-03,2.583e-05,0.000e+00,2.10
11100,11100,61400,-3.570e-01,1.900e+00,2.000e-01,3.239e+00,3.596e+00,3.239e+00,0.000e+00,3.084e-07,1.000e+02,-2.517e-01,1.600e+00,3.000e-01,5.277e+00,4.229e+00,5.277e+00,7.780e-05,1.270e-06,0.000e+00,7.309e+00,6.000e-01,1.300e+00,1.794e+00,2.486e+00,1.793e+00,1.522e-03,1.442e-05,0.000e+00,2.10
11200,11200,61735,-2.600e+00,1.800e+00,0.000e+00,2.186e+00,3.585e+00,2.186e+00,4.512e-05,0.000e+00,9.000e+01,1.211e+00,1.600e+00,3.000e-01,5.587e+00,3.176e+00,5.587e+00,0.000e+00,2.318e-07,0.000e+00,7.289e+00,6.000e-01,1.100e+00,1.778e+00,2.789e+00,1.777e+00,9.674e-04,9.380e-07,0.000e+00,1.90
11300,11300,62095,-4.674e+00,1.700e+00,0.000e+00,3.256e-01,3.999e+00,3.256e-01,0.000e+00,0.000e+00,1.000e+02,3.980e+00,1.600e+00,0.000e+00,6.116e+00,1.135e+00,6.116e+00,1.900e-05,0.000e+00,0.000e+00,8.093e+00,6.000e-01,1.100e+00,1.612e+00,2.918e+00,1.612e+00,0.000e+00,8.968e-08,0.000e+00,1.70
11400,11400,62464,-3.756e+00,1.300e+00,0.000e+00,2.440e-01,3.000e+00,2.440e-01,0.000e+00,0.000e+00,1.000e+02,2.230e+00,1.300e+00,0.000e+00,3.874e+00,6.431e-01,3.874e+00,0.000e+00,0.000e+00,0.000e+00,9.326e+00,2.000e-01,1.000e+00,8.001e-01,1.274e+00,7.997e-01,3.868e-04,3.662e-07,0.000e+00,1.30
11500,11500,62850,-4.177e+00,1.300e+00,0.000e+00,1.160e-02,3.188e+00,1.160e-02,0.000e+00,0.000e+00,1.000e+02,2.283e+00,1.200e+00,1.000e-01,2.994e+00,8.103e-01,2.994e+00,0.000e+00,3.493e-08,0.000e+00,9.593e+00,4.000e-01,9.000e-01,1.599e+00,6.060e-01,1.599e+00,0.000e+00,3.347e-07,0.000e+00,1.30
11600,11600,63211,-4.596e+00,1.500e+00,0.000e+00,8.517e-03,3.604e+00,8.517e-03,0.000e+00,0.000e+00,1.000e+02,1.942e+00,1.500e+00,0.000e+00,3.942e+00,1.000e+00,3.942e+00,0.000e+00,0.000e+00,0.000e+00,1.035e+01,5.000e-01,1.000e+00,1.600e+00,9.464e-01,1.600e+00,0.000e+00,1.962e-07,0.000e+00,1.50
11700,11700,63599,-4.714e+00,1.500e+00,0.000e+00,1.957e-02,3.734e+00,1.957e-02,0.000e+00,0.000e+00,1.000e+02,1.890e+00,1.400e+00,1.000e-01,2.949e+00,1.159e+00,2.949e+00,0.000e+00,2.028e-08,0.000e+00,1.032e+01,5.000e-01,9.000e-01,2.140e+00,2.153e-01,2.000e+00,1.383e-01,1.558e-03,0.000e+00,1.50
11800,11800,63998,-6.238e+00,2.100e+00,1.000e-01,1.358e-02,5.052e+00,1.358e-02,0.000e+00,0.000e+00,8.000e+01,1.978e+00,1.800e+00,2.000e-01,4.277e+00,2.198e+00,4.277e+00,1.395e-06,5.581e-08,0.000e+00,8.860e+00,1.200e+00,1.000e+00,4.381e+00,1.421e+00,4.380e+00,0.000e+00,8.649e-04,0.000e+00,2.20
11900,11900,64423,-2.542e+00,1.500e+00,0.000e+00,3.833e-02,1.580e+00,3.833e-02,0.000e+00,0.000e+00,1.000e+02,6.124e-01,1.300e+00,2.000e-01,9.485e-01,1.436e+00,9.485e-01,0.000e+00,0.000e+00,0.000e+00,9.629e+00,7.000e-01,8.000e-01,2.800e+00,7.704e-01,2.800e+00,0.000e+00,9.248e-06,0.000e+00,1.50
12000,12000,64840,-8.275e-01,1.400e+00,1.000e-01,1.185e-02,8.394e-01,1.185e-02,0.000e+00,0.000e+00,1.000e+02,-1.369e+00,1.400e+00,1.000e-01,5.420e-01,8.111e-01,5.420e-01,0.000e+00,0.000e+00,0.000e+00,9.497e+00,4.000e-01,1.000e+00,1.601e+00,5.045e-01,1.600e+00,1.300e-03,1.336e-05,0.000e+00,1.50
12100,12100,65265,-9.483e-01,1.600e+00,2.000e-01,1.229e-02,8.606e-01,1.229e-02,0.000e+00,0.000e+00,1.000e+02,-6.666e-01,1.200e+00,5.000e-01,6.439e-01,8.105e-01,6.439e-01,2.165e-08,0.000e+00,0.000e+00,8.415e+00,4.000e-01,1.400e+00,1.601e+00,5.860e-01,1.600e+00,0.000e+00,8.568e-04,0.000e+00,1.80
12200,12200,65680,-1.960e+00,1.600e+00,4.000e-01,4.725e-02,1.808e+00,4.725e-02,0.000e+00,0.000e+00,1.000e+02,1.889e+00,1.900e+00,2.000e-01,2.802e+00,2.013e+00,2.802e+00,0.000e+00,2.422e-08,0.000e+00,6.871e+00,1.100e+00,1.000e+00,3.773e+00,2.802e+00,3.599e+00,0.000e+00,1.740e-01,0.000e+00,2.10
12300,12300,66139,-2.613e+00,1.900e+00,1.000e-01,9.090e-02,2.804e+00,9.090e-02,0.000e+00,0.000e+00,1.000e+02,1.120e+00,1.800e+00,2.000e-01,3.560e+00,3.640e+00,3.560e+00,4.681e-09,0.000e+00,0.000e+00,9.093e+00,1.400e+00,7.000e-01,6.392e+00,3.599e+00,5.599e+00,0.000e+00,7.930e-01,0.000e+00,2.10
12400,12400,66635,-2.644e+00,2.200e+00,3.000e-01,5.973e-02,2.403e+00,5.973e-02,0.000e+00,0.000e+00,9.000e+01,2.148e-01,2.200e+00,3.000e-01,4.199e+00,2.784e+00,4.199e+00,0.000e+00,9.733e-08,0.000e+00,7.929e+00,1.200e+00,1.300e+00,5.140e+00,4.212e+00,4.800e+00,0.000e+00,3.405e-01,0.000e+00,2.50
12500,12500,67136,-3.584e+00,2.100e+00,0.000e+00,1.660e-02,2.601e+00,1.660e-02,0.000e+00,0.000e+00,1.000e+02,2.509e+00,1.700e+00,5.000e-01,3.208e+00,2.699e+00,3.208e+00,0.000e+00,2.904e-06,0.000e+00,7.975e+00,1.300e+00,9.000e-01,5.296e+00,3.221e+00,5.196e+00,0.000e+00,9.982e-02,0.000e+00,2.20
12600,12600,67683,-1.176e+00,1.500e+00,6.000e-01,1.057e-01,3.182e+00,1.057e-01,0.000e+00,0.000e+00,1.000e+02,1.837e+00,1.600e+00,5.000e-01,3.007e+00,3.069e+00,3.006e+00,1.529e-04,4.223e-05,0.000e+00,6.139e+00,1.600e+00,6.000e-01,6.177e+00,3.038e+00,6.177e+00,0.000e+00,4.848e-06,0.000e+00,2.20
12700,12700,68212,-2.650e+00,2.000e+00,1.000e+00,3.179e-01,3.568e+00,3.179e-01,0.000e+00,0.000e+00,6.000e+01,1.708e+00,1.300e+00,1.600e+00,2.617e+00,3.710e+00,2.608e+00,8.325e-05,9.234e-03,0.000e+00,2.842e+00,1.900e+00,1.100e+00,7.158e+00,2.816e+00,7.158e+00,0.000e+00,7.445e-05,0.000e+00,3.00
12800,12800,68737,6.149e+00,2.200e+00,4.000e-01,7.355e+00,3.407e+00,7.355e+00,0.000e+00,8.147e-05,8.000e+01,-1.907e-01,1.600e+00,1.000e+00,5.172e+00,4.962e+00,4.608e+00,0.000e+00,5.638e-01,0.000e+00,-1.458e+00,1.100e+00,1.400e+00,3.999e+00,8.157e+00,3.999e+00,5.815e-05,3.198e-06,0.000e+00,2.60
12900,12900,69215,1.892e+00,1.600e+00,1.000e-01,6.190e+00,4.398e+00,6.190e+00,0.000e+00,2.480e-04,1.000e+02,9.181e-01,1.500e+00,2.000e-01,5.608e+00,4.590e+00,5.608e+00,0.000e+00,4.993e-04,0.000e+00,4.390e+00,8.000e-01,9.000e-01,3.198e+00,6.008e+00,3.198e+00,0.000e+00,3.649e-06,0.000e+00,1.70
13000,13000,69751,3.691e+00,1.600e+00,6.000e-01,5.600e+00,4.010e+00,5.600e+00,0.000e+00,3.850e-04,9.000e+01,6.918e-01,1.400e+00,8.000e-01,4.992e+00,4.000e+00,4.992e+00,0.000e+00,5.731e-05,0.000e+00,1.218e+00,9.000e-01,1.300e+00,3.208e+00,5.790e+00,3.208e+00,0.000e+00,1.784e-05,0.000e+00,2.20
13100,13100,70263,3.987e-01,1.800e+00,3.000e-01,6.198e+00,5.600e+00,6.198e+00,0.000e+00,4.484e-05,1.000e+02,2.434e+00,1.700e+00,4.000e-01,6.745e+00,5.211e+00,6.744e+00,0.000e+00,6.242e-04,0.000e+00,3.667e+00,1.100e+00,9.000e-01,4.412e+00,6.544e+00,4.400e+00,1.190e-02,9.235e-06,0.000e+00,2.10
13200,13200,70726,1.114e+00,2.000e+00,3.000e-01,6.601e+00,5.387e+00,6.600e+00,8.172e-04,6.928e-05,9.000e+01,6.706e-01,1.600e+00,8.000e-01,5.686e+00,5.615e+00,5.686e+00,0.000e+00,4.496e-05,0.000e+00,3.815e+00,1.300e+00,1.000e+00,5.214e+00,6.499e+00,5.200e+00,3.370e-03,1.068e-02,0.000e+00,2.40
13300,13300,71218,2.006e-01,2.100e+00,1.000e-01,8.000e+00,6.599e+00,8.000e+00,0.000e+00,7.311e-06,1.000e+02,1.968e+00,2.000e+00,2.000e-01,7.978e+00,7.210e+00,7.978e+00,0.000e+00,1.148e-05,0.000e+00,4.732e+00,1.300e+00,9.000e-01,5.810e+00,7.979e+00,5.200e+00,0.000e+00,6.103e-01,0.000e+00,2.20
