episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,steps_per_eps
13400,13400,46294,1.000e+01,0.000e+00,1.000e+00,5.903e-06,2.072e-05,0.000e+00,0.000e+00,5.903e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,2.389e-05,5.536e-06,2.389e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,7.659e-06,1.120e-05,7.659e-06,0.000e+00,0.000e+00,0.000e+00,1.00
13500,13500,46573,9.900e+00,1.000e-01,1.000e+00,2.694e-05,3.670e-05,1.616e-05,0.000e+00,1.078e-05,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,3.812e-05,2.215e-05,3.812e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,2.196e-05,2.818e-05,2.196e-05,0.000e+00,0.000e+00,0.000e+00,1.10
13600,13600,46842,9.900e+00,0.000e+00,1.100e+00,5.106e-06,2.573e-05,0.000e+00,0.000e+00,5.106e-06,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,1.693e-05,5.215e-06,1.693e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.614e-05,7.240e-06,1.614e-05,0.000e+00,0.000e+00,0.000e+00,1.10
13700,13700,47115,1.000e+01,0.000e+00,1.000e+00,4.580e-06,1.597e-05,0.000e+00,0.000e+00,4.580e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.759e-05,4.417e-06,1.759e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,5.824e-06,7.611e-06,5.824e-06,0.000e+00,0.000e+00,0.000e+00,1.00
13800,13800,47368,1.000e+01,0.000e+00,1.000e+00,4.282e-06,1.495e-05,0.000e+00,0.000e+00,4.282e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.641e-05,4.179e-06,1.641e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,5.651e-06,7.220e-06,5.651e-06,0.000e+00,0.000e+00,0.000e+00,1.00
13900,13900,47644,9.900e+00,0.000e+00,1.100e+00,4.249e-06,2.170e-05,0.000e+00,0.000e+00,4.249e-06,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,1.410e-05,4.410e-06,1.410e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.399e-05,6.223e-06,1.399e-05,0.000e+00,0.000e+00,0.000e+00,1.10
14000,14000,47915,1.000e+01,0.000e+00,1.000e+00,3.759e-06,1.277e-05,0.000e+00,0.000e+00,3.759e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.437e-05,3.648e-06,1.437e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.836e-06,6.544e-06,4.836e-06,0.000e+00,0.000e+00,0.000e+00,1.00
14100,14100,48172,1.000e+01,0.000e+00,1.000e+00,3.569e-06,1.208e-05,0.000e+00,0.000e+00,3.569e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.360e-05,3.503e-06,1.360e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.620e-06,6.205e-06,4.620e-06,0.000e+00,0.000e+00,0.000e+00,1.00
14200,14200,48450,9.900e+00,0.000e+00,1.100e+00,4.438e-06,1.115e-05,0.000e+00,0.000e+00,4.438e-06,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,1.312e-05,3.362e-06,1.312e-05,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.000e+00,1.000e-01,4.036e-06,7.084e-06,4.036e-06,0.000e+00,0.000e+00,0.000e+00,1.10
14300,14300,48713,1.000e+01,0.000e+00,1.000e+00,3.276e-06,1.093e-05,0.000e+00,0.000e+00,3.276e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.234e-05,3.301e-06,1.234e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.308e-06,5.695e-06,4.308e-06,0.000e+00,0.000e+00,0.000e+00,1.00
14400,14400,48979,1.000e+01,0.000e+00,1.000e+00,3.132e-06,1.014e-05,0.000e+00,0.000e+00,3.132e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.155e-05,3.002e-06,1.155e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.918e-06,5.454e-06,3.918e-06,0.000e+00,0.000e+00,0.000e+00,1.00
14500,14500,49245,9.900e+00,0.000e+00,1.200e+00,3.555e-06,1.505e-05,0.000e+00,0.000e+00,3.555e-06,1.000e+02,-1.100e+00,1.000e+00,2.000e-01,9.842e-06,3.438e-06,9.842e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,9.843e-06,4.755e-06,9.843e-06,0.000e+00,0.000e+00,0.000e+00,1.20
14600,14600,49501,1.000e+01,0.000e+00,1.000e+00,2.862e-06,9.107e-06,0.000e+00,0.000e+00,2.862e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.048e-05,2.742e-06,1.048e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.532e-06,5.023e-06,3.532e-06,0.000e+00,0.000e+00,0.000e+00,1.00
14700,14700,49760,9.900e+00,0.000e+00,1.100e+00,2.965e-06,1.380e-05,0.000e+00,0.000e+00,2.965e-06,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,9.162e-06,3.006e-06,9.162e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,9.112e-06,4.436e-06,9.112e-06,0.000e+00,0.000e+00,0.000e+00,1.10
14800,14800,50031,9.900e+00,0.000e+00,1.100e+00,3.024e-06,1.036e-05,0.000e+00,0.000e+00,3.024e-06,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,1.209e-05,2.561e-06,1.209e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.056e-06,5.245e-06,3.056e-06,0.000e+00,0.000e+00,0.000e+00,1.10
14900,14900,50308,1.000e+01,0.000e+00,1.000e+00,2.452e-06,7.672e-06,0.000e+00,0.000e+00,2.452e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,8.934e-06,2.339e-06,8.934e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.974e-06,4.348e-06,2.974e-06,0.000e+00,0.000e+00,0.000e+00,1.00
15000,15000,50567,1.000e+01,0.000e+00,1.000e+00,2.358e-06,7.170e-06,0.000e+00,0.000e+00,2.358e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,8.404e-06,2.243e-06,8.404e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.831e-06,4.180e-06,2.831e-06,0.000e+00,0.000e+00,0.000e+00,1.00
15100,15100,50836,1.000e+01,0.000e+00,1.000e+00,2.224e-06,7.083e-06,0.000e+00,0.000e+00,2.224e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,8.370e-06,2.139e-06,8.370e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.731e-06,4.104e-06,2.731e-06,0.000e+00,0.000e+00,0.000e+00,1.00
15200,15200,51101,1.000e+01,0.000e+00,1.000e+00,2.078e-06,6.608e-06,0.000e+00,0.000e+00,2.078e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,7.897e-06,1.999e-06,7.897e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.530e-06,3.898e-06,2.530e-06,0.000e+00,0.000e+00,0.000e+00,1.00
15300,15300,51376,9.900e+00,0.000e+00,1.100e+00,2.537e-06,6.115e-06,0.000e+00,0.000e+00,2.537e-06,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,7.700e-06,1.785e-06,7.700e-06,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.000e+00,1.000e-01,2.112e-06,4.449e-06,2.112e-06,0.000e+00,0.000e+00,0.000e+00,1.10
15400,15400,51656,9.900e+00,0.000e+00,1.100e+00,1.936e-06,9.112e-06,0.000e+00,0.000e+00,1.936e-06,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,6.411e-06,1.946e-06,6.411e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,5.884e-06,3.173e-06,5.884e-06,0.000e+00,0.000e+00,0.000e+00,1.10
15500,15500,51918,1.000e+01,0.000e+00,1.000e+00,1.726e-06,5.583e-06,0.000e+00,0.000e+00,1.726e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,6.735e-06,1.725e-06,6.735e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.159e-06,3.312e-06,2.159e-06,0.000e+00,0.000e+00,0.000e+00,1.00
15600,15600,52175,9.900e+00,1.000e-01,1.000e+00,9.004e-06,1.072e-05,5.304e-06,0.000e+00,3.700e-06,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,1.183e-05,7.377e-06,1.183e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,6.778e-06,9.520e-06,6.778e-06,0.000e+00,0.000e+00,0.000e+00,1.10
15700,15700,52431,1.000e+01,0.000e+00,1.000e+00,1.556e-06,5.022e-06,0.000e+00,0.000e+00,1.556e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,6.088e-06,1.573e-06,6.088e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.959e-06,3.007e-06,1.959e-06,0.000e+00,0.000e+00,0.000e+00,1.00
15800,15800,52714,1.000e+01,0.000e+00,1.000e+00,1.507e-06,4.647e-06,0.000e+00,0.000e+00,1.507e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,5.680e-06,1.551e-06,5.680e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.843e-06,2.832e-06,1.843e-06,0.000e+00,0.000e+00,0.000e+00,1.00
15900,15900,52984,9.800e+00,0.000e+00,1.200e+00,1.831e-06,8.095e-06,0.000e+00,0.000e+00,1.831e-06,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,6.482e-06,1.774e-06,6.482e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,4.405e-06,2.849e-06,4.405e-06,0.000e+00,0.000e+00,0.000e+00,1.20
16000,16000,53247,1.000e+01,0.000e+00,1.000e+00,1.363e-06,4.192e-06,0.000e+00,0.000e+00,1.363e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,5.183e-06,1.434e-06,5.183e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.667e-06,2.587e-06,1.667e-06,0.000e+00,0.000e+00,0.000e+00,1.00
16100,16100,53497,9.900e+00,0.000e+00,1.100e+00,1.468e-06,6.327e-06,0.000e+00,0.000e+00,1.468e-06,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,4.517e-06,1.623e-06,4.517e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,4.239e-06,2.272e-06,4.239e-06,0.000e+00,0.000e+00,0.000e+00,1.10
16200,16200,53767,1.000e+01,0.000e+00,1.000e+00,1.231e-06,3.532e-06,0.000e+00,0.000e+00,1.231e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,4.378e-06,1.316e-06,4.378e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.500e-06,2.262e-06,1.500e-06,0.000e+00,0.000e+00,0.000e+00,1.00
16300,16300,54045,9.800e+00,0.000e+00,1.200e+00,1.491e-06,6.304e-06,0.000e+00,0.000e+00,1.491e-06,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,4.972e-06,1.490e-06,4.972e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,3.576e-06,2.244e-06,3.576e-06,0.000e+00,0.000e+00,0.000e+00,1.20
16400,16400,54310,9.900e+00,0.000e+00,1.100e+00,1.180e-06,5.036e-06,0.000e+00,0.000e+00,1.180e-06,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,3.532e-06,1.392e-06,3.532e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,3.493e-06,1.777e-06,3.493e-06,0.000e+00,0.000e+00,0.000e+00,1.10
16500,16500,54572,1.000e+01,0.000e+00,1.000e+00,1.014e-06,3.041e-06,0.000e+00,0.000e+00,1.014e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,3.709e-06,1.154e-06,3.709e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.309e-06,1.836e-06,1.309e-06,0.000e+00,0.000e+00,0.000e+00,1.00
16600,16600,54832,1.000e+01,0.000e+00,1.000e+00,9.695e-07,2.891e-06,0.000e+00,0.000e+00,9.695e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,3.482e-06,1.111e-06,3.482e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.261e-06,1.710e-06,1.261e-06,0.000e+00,0.000e+00,0.000e+00,1.00
16700,16700,55108,9.900e+00,0.000e+00,1.100e+00,1.030e-06,4.343e-06,0.000e+00,0.000e+00,1.030e-06,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,2.941e-06,1.229e-06,2.941e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,3.035e-06,1.434e-06,3.035e-06,0.000e+00,0.000e+00,0.000e+00,1.10
16800,16800,55366,1.000e+01,0.000e+00,1.000e+00,8.707e-07,2.586e-06,0.000e+00,0.000e+00,8.707e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,3.075e-06,1.008e-06,3.075e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.133e-06,1.485e-06,1.133e-06,0.000e+00,0.000e+00,0.000e+00,1.00
16900,16900,55644,1.000e+01,0.000e+00,1.000e+00,8.102e-07,2.454e-06,0.000e+00,0.000e+00,8.102e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,2.915e-06,9.435e-07,2.915e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.070e-06,1.398e-06,1.070e-06,0.000e+00,0.000e+00,0.000e+00,1.00
17000,17000,55918,1.000e+01,0.000e+00,1.000e+00,7.304e-07,2.284e-06,0.000e+00,0.000e+00,7.304e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,2.657e-06,8.603e-07,2.657e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,9.825e-07,1.226e-06,9.825e-07,0.000e+00,0.000e+00,0.000e+00,1.00
17100,17100,56189,1.000e+01,0.000e+00,1.000e+00,6.823e-07,2.170e-06,0.000e+00,0.000e+00,6.823e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,2.509e-06,8.095e-07,2.509e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,9.320e-07,1.144e-06,9.320e-07,0.000e+00,0.000e+00,0.000e+00,1.00
17200,17200,56472,9.800e+00,0.000e+00,1.200e+00,1.026e-06,2.688e-06,0.000e+00,0.000e+00,1.026e-06,1.000e+02,-1.000e+00,1.200e+00,0.000e+00,3.265e-06,7.928e-07,3.265e-06,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.000e+00,1.000e-01,7.686e-07,1.580e-06,7.686e-07,0.000e+00,0.000e+00,0.000e+00,1.20
17300,17300,56731,9.800e+00,0.000e+00,1.300e+00,9.309e-07,6.891e-06,0.000e+00,2.569e-08,9.052e-07,1.000e+02,-1.100e+00,1.200e+00,2.000e-01,4.946e-06,1.292e-06,4.946e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.300e+00,0.000e+00,3.503e-06,1.197e-06,3.503e-06,0.000e+00,0.000e+00,0.000e+00,1.40
17400,17400,56999,1.000e+01,0.000e+00,1.000e+00,5.830e-07,1.806e-06,0.000e+00,0.000e+00,5.830e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,2.162e-06,6.574e-07,2.162e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,7.373e-07,1.018e-06,7.373e-07,0.000e+00,0.000e+00,0.000e+00,1.00
17500,17500,57241,9.900e+00,0.000e+00,1.100e+00,6.842e-07,2.425e-06,0.000e+00,0.000e+00,6.842e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.870e-06,8.047e-07,1.870e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.575e-06,8.992e-07,1.575e-06,0.000e+00,0.000e+00,0.000e+00,1.10
17600,17600,57514,1.000e+01,0.000e+00,1.000e+00,5.303e-07,1.708e-06,0.000e+00,0.000e+00,5.303e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,2.033e-06,6.036e-07,2.033e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,6.868e-07,9.379e-07,6.868e-07,0.000e+00,0.000e+00,0.000e+00,1.00
17700,17700,57789,1.000e+01,0.000e+00,1.000e+00,4.715e-07,4.263e-06,0.000e+00,1.947e-08,4.520e-07,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,3.791e-06,7.794e-07,3.791e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.671e-06,8.919e-07,1.671e-06,0.000e+00,0.000e+00,0.000e+00,1.10
17800,17800,58060,1.000e+01,0.000e+00,1.000e+00,4.429e-07,1.464e-06,0.000e+00,0.000e+00,4.429e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.748e-06,5.092e-07,1.748e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,5.919e-07,8.095e-07,5.919e-07,0.000e+00,0.000e+00,0.000e+00,1.00
17900,17900,58317,1.000e+01,0.000e+00,1.000e+00,4.237e-07,1.378e-06,0.000e+00,0.000e+00,4.237e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.655e-06,4.869e-07,1.655e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,5.641e-07,7.781e-07,5.641e-07,0.000e+00,0.000e+00,0.000e+00,1.00
18000,18000,58568,1.000e+01,0.000e+00,1.000e+00,4.010e-07,1.320e-06,0.000e+00,0.000e+00,4.010e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.586e-06,4.649e-07,1.586e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,5.408e-07,7.429e-07,5.408e-07,0.000e+00,0.000e+00,0.000e+00,1.00
18100,18100,58834,1.000e+01,0.000e+00,1.000e+00,3.844e-07,1.254e-06,0.000e+00,0.000e+00,3.844e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.511e-06,4.482e-07,1.511e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,5.180e-07,7.114e-07,5.180e-07,0.000e+00,0.000e+00,0.000e+00,1.00
18200,18200,59094,9.900e+00,0.000e+00,1.100e+00,4.202e-07,1.901e-06,0.000e+00,0.000e+00,4.202e-07,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,1.270e-06,5.116e-07,1.270e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.332e-06,6.097e-07,1.332e-06,0.000e+00,0.000e+00,0.000e+00,1.10
18300,18300,59357,1.000e+01,0.000e+00,1.000e+00,3.431e-07,1.079e-06,0.000e+00,0.000e+00,3.431e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.310e-06,3.990e-07,1.310e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.600e-07,6.352e-07,4.600e-07,0.000e+00,0.000e+00,0.000e+00,1.00
18400,18400,59615,1.000e+01,0.000e+00,1.000e+00,3.324e-07,1.043e-06,0.000e+00,0.000e+00,3.324e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.255e-06,3.932e-07,1.255e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.524e-07,6.033e-07,4.524e-07,0.000e+00,0.000e+00,0.000e+00,1.00
18500,18500,59889,1.000e+01,0.000e+00,1.000e+00,2.955e-07,9.730e-07,0.000e+00,0.000e+00,2.955e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.178e-06,3.532e-07,1.178e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.132e-07,5.602e-07,4.132e-07,0.000e+00,0.000e+00,0.000e+00,1.00
18600,18600,60166,1.000e+01,0.000e+00,1.000e+00,2.743e-07,8.960e-07,0.000e+00,0.000e+00,2.743e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.092e-06,3.269e-07,1.092e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.888e-07,5.321e-07,3.888e-07,0.000e+00,0.000e+00,0.000e+00,1.00
18700,18700,60456,9.800e+00,0.000e+00,1.200e+00,3.685e-07,1.558e-06,0.000e+00,0.000e+00,3.685e-07,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,1.306e-06,4.035e-07,1.306e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,8.344e-07,5.475e-07,8.344e-07,0.000e+00,0.000e+00,0.000e+00,1.20
18800,18800,60717,1.000e+01,0.000e+00,1.000e+00,2.306e-07,8.172e-07,0.000e+00,0.000e+00,2.306e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,9.944e-07,2.811e-07,9.944e-07,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.448e-07,4.715e-07,3.448e-07,0.000e+00,0.000e+00,0.000e+00,1.00
18900,18900,60976,1.000e+01,0.000e+00,1.000e+00,2.237e-07,7.763e-07,0.000e+00,0.000e+00,2.237e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,9.534e-07,2.722e-07,9.534e-07,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.308e-07,4.595e-07,3.308e-07,0.000e+00,0.000e+00,0.000e+00,1.00
19000,19000,61238,1.000e+01,0.000e+00,1.000e+00,2.149e-07,1.976e-06,0.000e+00,6.459e-09,2.085e-07,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,1.785e-06,3.847e-07,1.785e-06,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,8.319e-07,4.714e-07,8.319e-07,0.000e+00,0.000e+00,0.000e+00,1.10
19100,19100,61495,1.000e+01,0.000e+00,1.000e+00,2.046e-07,6.930e-07,0.000e+00,0.000e+00,2.046e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,8.602e-07,2.448e-07,8.602e-07,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.912e-07,4.181e-07,2.912e-07,0.000e+00,0.000e+00,0.000e+00,1.00
19200,19200,61777,1.000e+01,0.000e+00,1.000e+00,1.942e-07,6.782e-07,0.000e+00,0.000e+00,1.942e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,8.159e-07,2.419e-07,8.159e-07,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.957e-07,3.856e-07,2.957e-07,0.000e+00,0.000e+00,0.000e+00,1.00
19300,19300,62031,1.000e+01,0.000e+00,1.000e+00,1.821e-07,6.419e-07,0.000e+00,0.000e+00,1.821e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,7.625e-07,2.304e-07,7.625e-07,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.801e-07,3.523e-07,2.801e-07,0.000e+00,0.000e+00,0.000e+00,1.00
19400,19400,62297,1.000e+01,0.000e+00,1.000e+00,1.719e-07,6.090e-07,0.000e+00,0.000e+00,1.719e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,7.285e-07,2.174e-07,7.285e-07,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.621e-07,3.361e-07,2.621e-07,0.000e+00,0.000e+00,0.000e+00,1.00
19500,19500,62555,1.000e+01,0.000e+00,1.000e+00,1.639e-07,5.882e-07,0.000e+00,0.000e+00,1.639e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,7.031e-07,2.084e-07,7.031e-07,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.522e-07,3.226e-07,2.522e-07,0.000e+00,0.000e+00,0.000e+00,1.00
19600,19600,62812,1.000e+01,0.000e+00,1.000e+00,1.548e-07,5.551e-07,0.000e+00,0.000e+00,1.548e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,6.720e-07,1.856e-07,6.720e-07,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.252e-07,3.113e-07,2.252e-07,0.000e+00,0.000e+00,0.000e+00,1.00
19700,19700,63075,1.000e+01,0.000e+00,1.000e+00,1.165e-07,5.105e-07,0.000e+00,0.000e+00,1.165e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,5.740e-07,1.451e-07,5.740e-07,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.980e-07,2.329e-07,1.980e-07,0.000e+00,0.000e+00,0.000e+00,1.00
19800,19800,63344,1.000e+01,0.000e+00,1.000e+00,1.082e-07,4.935e-07,0.000e+00,0.000e+00,1.082e-07,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,5.514e-07,1.398e-07,5.514e-07,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.946e-07,2.209e-07,1.946e-07,0.000e+00,0.000e+00,0.000e+00,1.00
19900,19900,63605,9.900e+00,0.000e+00,1.100e+00,1.155e-07,7.817e-07,0.000e+00,0.000e+00,1.155e-07,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,4.773e-07,1.584e-07,4.773e-07,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,5.373e-07,1.900e-07,5.373e-07,0.000e+00,0.000e+00,0.000e+00,1.10
20000,20000,63872,1.000e+01,0.000e+00,1.000e+00,9.845e-08,4.436e-07,0.000e+00,0.000e+00,9.845e-08,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,5.005e-07,1.250e-07,5.005e-07,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.722e-07,2.025e-07,1.722e-07,0.000e+00,0.000e+00,0.000e+00,1.00
