episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,steps_per_eps
6700,6700,28119,9.900e+00,1.000e-01,1.000e+00,1.571e-03,1.194e-03,1.144e-03,0.000e+00,4.271e-04,1.000e+02,-9.992e-01,1.100e+00,0.000e+00,1.704e-03,9.358e-04,1.704e-03,0.000e+00,0.000e+00,0.000e+00,-1.001e+00,1.100e+00,0.000e+00,4.108e-04,1.556e-03,4.108e-04,0.000e+00,0.000e+00,0.000e+00,1.10
6800,6800,28405,9.998e+00,0.000e+00,1.000e+00,1.485e-04,1.937e-03,0.000e+00,2.664e-05,1.219e-04,1.000e+02,-9.983e-01,1.200e+00,0.000e+00,1.865e-03,2.124e-04,1.865e-03,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.200e+00,0.000e+00,3.191e-04,1.832e-04,3.191e-04,0.000e+00,0.000e+00,0.000e+00,1.20
6900,6900,28710,9.698e+00,0.000e+00,1.300e+00,1.839e-04,2.434e-03,0.000e+00,3.376e-05,1.502e-04,1.000e+02,-1.098e+00,1.400e+00,1.000e-01,2.322e-03,1.989e-04,2.322e-03,0.000e+00,1.423e-08,0.000e+00,-1.200e+00,1.300e+00,0.000e+00,3.258e-04,1.989e-04,3.112e-04,1.461e-05,0.000e+00,0.000e+00,1.50
7000,7000,29011,9.794e+00,0.000e+00,1.500e+00,1.798e-04,6.625e-03,0.000e+00,1.099e-05,1.688e-04,1.000e+02,-1.200e+00,1.200e+00,4.000e-01,9.905e-04,5.023e-04,9.905e-04,0.000e+00,2.478e-08,0.000e+00,-1.194e+00,1.500e+00,1.000e-01,6.132e-03,1.755e-04,6.132e-03,0.000e+00,5.726e-07,0.000e+00,1.60
7100,7100,29304,9.598e+00,0.000e+00,1.400e+00,1.839e-04,2.309e-03,0.000e+00,1.086e-05,1.731e-04,1.000e+02,-1.099e+00,1.400e+00,1.000e-01,1.312e-03,2.360e-04,1.312e-03,0.000e+00,1.185e-08,0.000e+00,-1.199e+00,1.200e+00,2.000e-01,1.247e-03,1.985e-04,1.247e-03,9.930e-08,5.611e-08,0.000e+00,1.50
7200,7200,29595,9.999e+00,0.000e+00,1.000e+00,1.041e-04,8.579e-04,0.000e+00,1.061e-05,9.348e-05,1.000e+02,-9.993e-01,1.100e+00,0.000e+00,8.417e-04,1.246e-04,8.417e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.497e-04,1.130e-04,1.497e-04,0.000e+00,0.000e+00,0.000e+00,1.10
7300,7300,29882,9.900e+00,0.000e+00,1.100e+00,1.135e-04,4.930e-04,0.000e+00,0.000e+00,1.135e-04,1.000e+02,-9.996e-01,1.100e+00,0.000e+00,4.989e-04,8.249e-05,4.989e-04,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.000e+00,1.000e-01,7.867e-05,1.156e-04,7.864e-05,0.000e+00,2.365e-08,0.000e+00,1.10
7400,7400,30154,1.000e+01,0.000e+00,1.000e+00,9.898e-05,4.697e-04,0.000e+00,0.000e+00,9.898e-05,1.000e+02,-9.996e-01,1.000e+00,0.000e+00,4.994e-04,9.509e-05,4.994e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,9.761e-05,1.312e-04,9.761e-05,0.000e+00,0.000e+00,0.000e+00,1.00
7500,7500,30464,9.798e+00,0.000e+00,1.300e+00,1.423e-04,2.112e-03,0.000e+00,0.000e+00,1.423e-04,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,4.831e-04,1.976e-04,4.831e-04,1.785e-08,0.000e+00,0.000e+00,-1.098e+00,1.200e+00,1.000e-01,1.847e-03,1.626e-04,1.847e-03,0.000e+00,2.052e-08,0.000e+00,1.30
7600,7600,30769,9.799e+00,0.000e+00,1.200e+00,1.120e-04,1.192e-03,0.000e+00,0.000e+00,1.120e-04,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,3.544e-04,1.924e-04,3.544e-04,1.642e-08,8.968e-09,0.000e+00,-9.991e-01,1.200e+00,0.000e+00,1.042e-03,1.232e-04,1.042e-03,0.000e+00,0.000e+00,0.000e+00,1.20
7700,7700,31075,9.799e+00,0.000e+00,1.200e+00,1.407e-04,7.986e-04,0.000e+00,9.655e-06,1.311e-04,1.000e+02,-9.993e-01,1.300e+00,0.000e+00,8.210e-04,7.663e-05,8.210e-04,0.000e+00,0.000e+00,0.000e+00,-1.200e+00,1.100e+00,2.000e-01,1.078e-04,1.944e-04,1.078e-04,0.000e+00,3.635e-08,0.000e+00,1.30
7800,7800,31371,1.000e+01,0.000e+00,1.000e+00,7.997e-05,3.821e-04,0.000e+00,0.000e+00,7.997e-05,1.000e+02,-9.997e-01,1.000e+00,0.000e+00,4.102e-04,6.463e-05,4.102e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,6.898e-05,1.124e-04,6.898e-05,0.000e+00,0.000e+00,0.000e+00,1.00
7900,7900,31660,9.800e+00,0.000e+00,1.200e+00,1.368e-04,5.636e-04,0.000e+00,0.000e+00,1.368e-04,1.000e+02,-9.997e-01,1.100e+00,0.000e+00,3.981e-04,1.096e-04,3.981e-04,1.442e-08,0.000e+00,0.000e+00,-1.100e+00,1.100e+00,1.000e-01,2.987e-04,1.605e-04,2.987e-04,0.000e+00,1.839e-08,0.000e+00,1.20
8000,8000,31935,9.599e+00,1.000e-01,1.400e+00,1.189e-03,2.007e-03,7.705e-04,2.463e-04,1.727e-04,1.000e+02,-1.099e+00,1.300e+00,3.000e-01,1.667e-03,5.625e-04,1.667e-03,0.000e+00,7.238e-09,0.000e+00,-1.400e+00,1.300e+00,2.000e-01,1.266e-03,1.552e-03,1.265e-03,6.116e-08,6.066e-07,0.000e+00,1.60
8100,8100,32215,9.800e+00,0.000e+00,1.200e+00,1.507e-04,6.391e-04,0.000e+00,1.046e-05,1.402e-04,1.000e+02,-9.994e-01,1.300e+00,0.000e+00,6.751e-04,7.069e-05,6.751e-04,0.000e+00,0.000e+00,0.000e+00,-1.200e+00,1.100e+00,2.000e-01,8.515e-05,2.011e-04,8.512e-05,0.000e+00,3.217e-08,0.000e+00,1.30
8200,8200,32501,9.699e+00,0.000e+00,1.400e+00,1.352e-04,6.821e-04,0.000e+00,0.000e+00,1.352e-04,1.000e+02,-1.200e+00,1.100e+00,1.000e-01,2.956e-04,1.801e-04,2.956e-04,1.212e-08,6.468e-09,0.000e+00,-1.100e+00,1.300e+00,1.000e-01,5.693e-04,1.379e-04,5.693e-04,0.000e+00,1.490e-08,0.000e+00,1.40
8300,8300,32800,9.699e+00,0.000e+00,1.300e+00,1.638e-04,7.265e-04,0.000e+00,3.386e-05,1.300e-04,1.000e+02,-9.993e-01,1.400e+00,0.000e+00,7.478e-04,6.856e-05,7.478e-04,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.100e+00,2.000e-01,8.184e-05,1.985e-04,8.178e-05,4.948e-08,1.448e-08,0.000e+00,1.40
8400,8400,33086,9.599e+00,0.000e+00,1.500e+00,1.487e-04,8.072e-04,0.000e+00,0.000e+00,1.487e-04,1.000e+02,-1.300e+00,1.300e+00,1.000e-01,4.106e-04,1.285e-04,4.104e-04,1.428e-07,5.586e-09,0.000e+00,-1.100e+00,1.200e+00,1.000e-01,5.449e-04,1.685e-04,5.448e-04,9.365e-08,1.376e-08,0.000e+00,1.50
8500,8500,33359,9.799e+00,0.000e+00,1.200e+00,1.041e-04,6.265e-04,0.000e+00,0.000e+00,1.041e-04,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,3.571e-04,1.020e-04,3.571e-04,0.000e+00,5.187e-09,0.000e+00,-9.997e-01,1.100e+00,0.000e+00,3.902e-04,1.229e-04,3.902e-04,4.569e-08,0.000e+00,0.000e+00,1.20
8600,8600,33624,9.799e+00,0.000e+00,1.200e+00,1.141e-04,6.779e-04,0.000e+00,1.784e-05,9.630e-05,1.000e+02,-9.994e-01,1.300e+00,0.000e+00,6.949e-04,7.851e-05,6.948e-04,7.522e-09,0.000e+00,0.000e+00,-1.000e+00,1.200e+00,0.000e+00,1.040e-04,1.566e-04,1.039e-04,9.202e-08,0.000e+00,0.000e+00,1.40
8700,8700,33901,1.000e+01,0.000e+00,1.000e+00,7.257e-05,1.968e-04,0.000e+00,0.000e+00,7.257e-05,1.000e+02,-9.998e-01,1.000e+00,0.000e+00,2.168e-04,5.016e-05,2.168e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.348e-05,8.591e-05,4.348e-05,0.000e+00,0.000e+00,0.000e+00,1.00
8800,8800,34194,9.800e+00,0.000e+00,1.200e+00,9.523e-05,3.032e-04,0.000e+00,0.000e+00,9.523e-05,1.000e+02,-9.997e-01,1.200e+00,0.000e+00,3.290e-04,4.155e-05,3.290e-04,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.000e+00,1.000e-01,3.696e-05,1.165e-04,3.691e-05,4.247e-08,1.277e-08,0.000e+00,1.20
8900,8900,34474,9.900e+00,0.000e+00,1.100e+00,6.552e-05,3.783e-04,0.000e+00,0.000e+00,6.552e-05,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,1.810e-04,9.246e-05,1.810e-04,0.000e+00,4.188e-09,0.000e+00,-9.998e-01,1.100e+00,0.000e+00,2.971e-04,7.291e-05,2.971e-04,0.000e+00,0.000e+00,0.000e+00,1.10
9000,9000,34763,9.900e+00,0.000e+00,1.100e+00,4.458e-05,2.397e-04,0.000e+00,0.000e+00,4.458e-05,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.656e-04,5.815e-05,1.656e-04,7.289e-09,0.000e+00,0.000e+00,-9.999e-01,1.100e+00,0.000e+00,1.399e-04,5.226e-05,1.399e-04,0.000e+00,0.000e+00,0.000e+00,1.10
9100,9100,35060,9.900e+00,0.000e+00,1.100e+00,4.504e-05,3.098e-04,0.000e+00,0.000e+00,4.504e-05,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,1.557e-04,6.868e-05,1.557e-04,0.000e+00,3.641e-09,0.000e+00,-9.998e-01,1.100e+00,0.000e+00,2.332e-04,5.541e-05,2.332e-04,0.000e+00,0.000e+00,0.000e+00,1.10
9200,9200,35328,9.900e+00,0.000e+00,1.100e+00,2.959e-05,1.988e-04,0.000e+00,0.000e+00,2.959e-05,1.000e+02,-9.998e-01,1.100e+00,0.000e+00,1.900e-04,2.880e-05,1.900e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.901e-05,2.097e-05,2.898e-05,3.138e-08,0.000e+00,0.000e+00,1.10
9300,9300,35598,9.900e+00,0.000e+00,1.100e+00,2.865e-05,1.942e-04,0.000e+00,0.000e+00,2.865e-05,1.000e+02,-9.998e-01,1.100e+00,0.000e+00,1.855e-04,2.785e-05,1.855e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.833e-05,2.047e-05,2.830e-05,3.065e-08,0.000e+00,0.000e+00,1.10
9400,9400,35882,9.900e+00,0.000e+00,1.100e+00,2.758e-05,1.847e-04,0.000e+00,0.000e+00,2.758e-05,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,1.762e-04,2.707e-05,1.762e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.762e-05,1.966e-05,2.759e-05,2.990e-08,0.000e+00,0.000e+00,1.10
9500,9500,36152,9.900e+00,0.000e+00,1.100e+00,2.805e-05,2.484e-04,0.000e+00,0.000e+00,2.805e-05,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,9.597e-05,5.999e-05,9.597e-05,0.000e+00,0.000e+00,0.000e+00,-9.998e-01,1.100e+00,0.000e+00,2.035e-04,1.912e-05,2.035e-04,0.000e+00,0.000e+00,0.000e+00,1.10
9600,9600,36438,9.900e+00,0.000e+00,1.100e+00,2.624e-05,1.658e-04,0.000e+00,0.000e+00,2.624e-05,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,1.580e-04,2.541e-05,1.580e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.584e-05,1.893e-05,2.581e-05,2.811e-08,0.000e+00,0.000e+00,1.10
9700,9700,36717,1.000e+01,0.000e+00,1.000e+00,2.227e-05,9.981e-05,0.000e+00,0.000e+00,2.227e-05,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,9.350e-05,2.494e-05,9.350e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.399e-05,1.502e-05,2.399e-05,0.000e+00,0.000e+00,0.000e+00,1.00
9800,9800,36995,9.800e+00,0.000e+00,1.200e+00,3.019e-05,2.126e-04,0.000e+00,0.000e+00,3.019e-05,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,9.253e-05,4.709e-05,9.253e-05,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.100e+00,1.000e-01,1.611e-04,2.407e-05,1.611e-04,0.000e+00,7.124e-09,0.000e+00,1.20
9900,9900,37281,9.799e+00,0.000e+00,1.400e+00,3.056e-05,5.583e-04,0.000e+00,0.000e+00,3.056e-05,1.000e+02,-1.300e+00,1.100e+00,3.000e-01,6.848e-05,9.824e-05,6.846e-05,0.000e+00,2.411e-08,0.000e+00,-9.994e-01,1.300e+00,0.000e+00,5.801e-04,2.262e-05,5.801e-04,2.306e-08,0.000e+00,0.000e+00,1.40
10000,10000,37559,1.000e+01,0.000e+00,1.000e+00,1.817e-05,8.084e-05,0.000e+00,0.000e+00,1.817e-05,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,7.480e-05,2.060e-05,7.480e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.060e-05,1.213e-05,2.060e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10100,10100,37832,1.000e+01,0.000e+00,1.000e+00,1.884e-05,1.532e-04,0.000e+00,1.758e-06,1.708e-05,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,1.406e-04,2.551e-05,1.406e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,3.263e-05,1.339e-05,3.263e-05,0.000e+00,0.000e+00,0.000e+00,1.10
10200,10200,38119,1.000e+01,0.000e+00,1.000e+00,1.580e-05,7.024e-05,0.000e+00,0.000e+00,1.580e-05,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,6.475e-05,1.760e-05,6.475e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.822e-05,1.093e-05,1.822e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10300,10300,38394,1.000e+01,0.000e+00,1.000e+00,1.543e-05,6.388e-05,0.000e+00,0.000e+00,1.543e-05,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,5.880e-05,1.717e-05,5.880e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.753e-05,1.072e-05,1.753e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10400,10400,38651,9.800e+00,0.000e+00,1.200e+00,2.513e-05,7.935e-05,0.000e+00,0.000e+00,2.513e-05,1.000e+02,-9.999e-01,1.200e+00,0.000e+00,7.597e-05,1.335e-05,7.597e-05,0.000e+00,0.000e+00,0.000e+00,-1.200e+00,1.000e+00,2.000e-01,1.321e-05,2.161e-05,1.319e-05,0.000e+00,1.087e-08,0.000e+00,1.20
10500,10500,38918,9.900e+00,0.000e+00,1.100e+00,2.150e-05,1.248e-04,0.000e+00,1.556e-06,1.994e-05,1.000e+02,-9.999e-01,1.200e+00,0.000e+00,1.210e-04,1.474e-05,1.210e-04,0.000e+00,0.000e+00,0.000e+00,-1.200e+00,1.100e+00,1.000e-01,1.460e-05,1.755e-05,1.457e-05,0.000e+00,3.000e-08,0.000e+00,1.20
10600,10600,39192,9.900e+00,0.000e+00,1.100e+00,1.719e-05,1.177e-04,0.000e+00,0.000e+00,1.719e-05,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,4.633e-05,3.306e-05,4.633e-05,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.100e+00,0.000e+00,9.991e-05,1.272e-05,9.991e-05,0.000e+00,0.000e+00,0.000e+00,1.10
10700,10700,39485,1.000e+01,0.000e+00,1.000e+00,1.368e-05,5.210e-05,0.000e+00,0.000e+00,1.368e-05,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,4.917e-05,1.298e-05,4.917e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.224e-05,1.001e-05,1.224e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10800,10800,39768,9.900e+00,0.000e+00,1.100e+00,1.589e-05,9.023e-05,0.000e+00,0.000e+00,1.589e-05,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,3.942e-05,2.626e-05,3.942e-05,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.100e+00,0.000e+00,7.323e-05,1.205e-05,7.323e-05,0.000e+00,0.000e+00,0.000e+00,1.10
10900,10900,40041,9.900e+00,0.000e+00,1.100e+00,1.682e-05,4.958e-05,0.000e+00,0.000e+00,1.682e-05,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,4.772e-05,9.825e-06,4.772e-05,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.000e+00,1.000e-01,8.980e-06,1.411e-05,8.977e-06,0.000e+00,3.595e-09,0.000e+00,1.10
11000,11000,40306,9.900e+00,0.000e+00,1.100e+00,1.424e-05,6.469e-05,0.000e+00,0.000e+00,1.424e-05,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,6.255e-05,9.808e-06,6.255e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,9.169e-06,1.146e-05,9.159e-06,9.568e-09,0.000e+00,0.000e+00,1.10
11100,11100,40594,9.900e+00,0.000e+00,1.100e+00,1.365e-05,6.954e-05,0.000e+00,0.000e+00,1.365e-05,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,3.429e-05,1.916e-05,3.429e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,5.159e-05,1.082e-05,5.159e-05,0.000e+00,0.000e+00,0.000e+00,1.10
11200,11200,40883,9.900e+00,0.000e+00,1.100e+00,1.137e-05,5.044e-05,0.000e+00,0.000e+00,1.137e-05,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,3.175e-05,1.466e-05,3.175e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,2.998e-05,8.012e-06,2.998e-05,0.000e+00,0.000e+00,0.000e+00,1.10
11300,11300,41169,1.000e+01,0.000e+00,1.000e+00,9.582e-06,3.531e-05,0.000e+00,0.000e+00,9.582e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,3.360e-05,8.095e-06,3.360e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,7.702e-06,7.478e-06,7.702e-06,0.000e+00,0.000e+00,0.000e+00,1.00
11400,11400,41438,1.000e+01,0.000e+00,1.000e+00,9.242e-06,3.254e-05,0.000e+00,0.000e+00,9.242e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,3.097e-05,7.811e-06,3.097e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,7.355e-06,7.211e-06,7.355e-06,0.000e+00,0.000e+00,0.000e+00,1.00
11500,11500,41702,1.000e+01,0.000e+00,1.000e+00,8.826e-06,3.101e-05,0.000e+00,0.000e+00,8.826e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,2.954e-05,7.352e-06,2.954e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,6.942e-06,6.945e-06,6.942e-06,0.000e+00,0.000e+00,0.000e+00,1.00
11600,11600,41967,9.900e+00,0.000e+00,1.100e+00,1.064e-05,5.426e-05,0.000e+00,0.000e+00,1.064e-05,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,2.535e-05,1.527e-05,2.535e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,4.208e-05,8.543e-06,4.208e-05,0.000e+00,0.000e+00,0.000e+00,1.10
11700,11700,42258,1.000e+01,0.000e+00,1.000e+00,8.219e-06,2.801e-05,0.000e+00,0.000e+00,8.219e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,2.679e-05,6.468e-06,2.679e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,6.087e-06,6.620e-06,6.087e-06,0.000e+00,0.000e+00,0.000e+00,1.00
11800,11800,42531,9.900e+00,0.000e+00,1.100e+00,9.949e-06,4.979e-05,0.000e+00,0.000e+00,9.949e-06,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,2.344e-05,1.358e-05,2.344e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,3.812e-05,8.138e-06,3.812e-05,0.000e+00,0.000e+00,0.000e+00,1.10
11900,11900,42798,9.900e+00,0.000e+00,1.100e+00,9.396e-06,4.039e-05,0.000e+00,0.000e+00,9.396e-06,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,3.928e-05,5.742e-06,3.928e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,5.498e-06,8.049e-06,5.493e-06,5.775e-09,0.000e+00,0.000e+00,1.10
12000,12000,43077,9.800e+00,0.000e+00,1.200e+00,1.096e-05,5.961e-05,0.000e+00,0.000e+00,1.096e-05,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,3.510e-05,1.222e-05,3.510e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,3.520e-05,9.435e-06,3.520e-05,5.549e-09,0.000e+00,0.000e+00,1.20
12100,12100,43348,9.900e+00,0.000e+00,1.100e+00,8.351e-06,3.267e-05,0.000e+00,0.000e+00,8.351e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,2.037e-05,9.389e-06,2.037e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.962e-05,6.294e-06,1.962e-05,0.000e+00,0.000e+00,0.000e+00,1.10
12200,12200,43636,9.800e+00,0.000e+00,1.200e+00,1.138e-05,4.467e-05,0.000e+00,0.000e+00,1.138e-05,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,2.297e-05,1.067e-05,2.297e-05,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.100e+00,1.000e-01,3.118e-05,1.018e-05,3.118e-05,0.000e+00,0.000e+00,0.000e+00,1.20
12300,12300,43918,9.800e+00,0.000e+00,1.200e+00,1.022e-05,3.421e-05,0.000e+00,0.000e+00,1.022e-05,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,2.294e-05,7.973e-06,2.294e-05,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.100e+00,1.000e-01,1.768e-05,8.665e-06,1.768e-05,0.000e+00,0.000e+00,0.000e+00,1.20
12400,12400,44194,9.900e+00,0.000e+00,1.100e+00,7.274e-06,2.900e-05,0.000e+00,0.000e+00,7.274e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.803e-05,8.004e-06,1.803e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.730e-05,5.601e-06,1.730e-05,0.000e+00,0.000e+00,0.000e+00,1.10
12500,12500,44455,1.000e+01,0.000e+00,1.000e+00,6.056e-06,1.997e-05,0.000e+00,0.000e+00,6.056e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.919e-05,4.413e-06,1.919e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.288e-06,5.148e-06,4.288e-06,0.000e+00,0.000e+00,0.000e+00,1.00
12600,12600,44721,9.900e+00,0.000e+00,1.100e+00,7.358e-06,3.572e-05,0.000e+00,0.000e+00,7.358e-06,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,1.643e-05,9.378e-06,1.643e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,2.758e-05,6.269e-06,2.758e-05,0.000e+00,0.000e+00,0.000e+00,1.10
12700,12700,45009,1.000e+01,0.000e+00,1.000e+00,5.549e-06,1.773e-05,0.000e+00,0.000e+00,5.549e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.709e-05,4.080e-06,1.709e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.928e-06,4.754e-06,3.928e-06,0.000e+00,0.000e+00,0.000e+00,1.00
12800,12800,45298,9.800e+00,0.000e+00,1.200e+00,5.652e-06,3.597e-05,0.000e+00,0.000e+00,5.652e-06,1.000e+02,-1.000e+00,1.200e+00,0.000e+00,3.533e-05,3.215e-06,3.533e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.388e-06,5.188e-06,3.381e-06,7.349e-09,0.000e+00,0.000e+00,1.20
12900,12900,45555,9.900e+00,0.000e+00,1.200e+00,5.520e-06,3.229e-05,0.000e+00,0.000e+00,5.520e-06,1.000e+02,-1.200e+00,1.100e+00,1.000e-01,1.537e-05,7.595e-06,1.537e-05,0.000e+00,5.087e-09,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,2.377e-05,4.781e-06,2.377e-05,3.604e-09,0.000e+00,0.000e+00,1.20
13000,13000,45821,1.000e+01,0.000e+00,1.000e+00,3.888e-06,1.508e-05,0.000e+00,0.000e+00,3.888e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.450e-05,3.373e-06,1.450e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.362e-06,3.304e-06,3.362e-06,0.000e+00,0.000e+00,0.000e+00,1.00
13100,13100,46100,9.900e+00,0.000e+00,1.100e+00,4.990e-06,2.709e-05,0.000e+00,0.000e+00,4.990e-06,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,1.233e-05,7.463e-06,1.233e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,2.143e-05,4.196e-06,2.143e-05,0.000e+00,0.000e+00,0.000e+00,1.10
13200,13200,46371,9.900e+00,0.000e+00,1.100e+00,5.358e-06,1.553e-05,0.000e+00,0.000e+00,5.358e-06,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,1.519e-05,3.044e-06,1.519e-05,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.000e+00,1.000e-01,2.951e-06,4.928e-06,2.951e-06,0.000e+00,0.000e+00,0.000e+00,1.10
13300,13300,46636,9.900e+00,0.000e+00,1.100e+00,4.456e-06,2.462e-05,0.000e+00,0.000e+00,4.456e-06,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,1.102e-05,6.828e-06,1.102e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.977e-05,3.798e-06,1.977e-05,0.000e+00,0.000e+00,0.000e+00,1.10
